Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery,Brand,Product,Color,RAM,Storage,New Bought Last Month,New Dashed MRP,New Discount (%)
"Samsung Galaxy M15 5G Prime Edition (Celestial Blue,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,573,1K+ bought in past month,16499.0,₹17999,(8% off),Yes,Samsung,Samsung Galaxy M15 5G Prime Edition ,Blue,8GB,128GB,1000,17999,8.0
"Samsung Galaxy Note 20 Ultra 5G (Mystic Bronze, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",4.4,"1,383",0,64999.0,₹129000,(50% off),Yes,Samsung,Samsung Galaxy Note 20 Ultra 5G ,Black,12GB,256GB,0,129000,50.0
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,400+ bought in past month,33999.0,₹36999,(8% off),Yes,Samsung,Samsung Galaxy A35 5G ,Black,8GB,256GB,400,36999,8.0
"Samsung Galaxy M15 5G Prime Edition (Stone Grey,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,573,1K+ bought in past month,16499.0,₹17999,(8% off),Yes,Samsung,Samsung Galaxy M15 5G Prime Edition ,Black,8GB,128GB,1000,17999,8.0
"Samsung Galaxy Note 20 Ultra 5G (Mystic Bronze, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",4.4,"1,383",0,64999.0,₹129000,(50% off),Yes,Samsung,Samsung Galaxy Note 20 Ultra 5G ,Black,12GB,256GB,0,129000,50.0
"Samsung Galaxy Z Fold4 5G (Beige, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",2.3,174,50+ bought in past month,88970.0,₹177999,(50% off),Yes,Samsung,Samsung Galaxy Z Fold4 5G ,Black,12GB,256GB,50,177999,50.0
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,200+ bought in past month,33999.0,₹36999,(8% off),Yes,Samsung,Samsung Galaxy A35 5G ,Black,8GB,256GB,200,36999,8.0
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,400+ bought in past month,33999.0,₹36999,(8% off),Yes,Samsung,Samsung Galaxy A35 5G ,Black,8GB,256GB,400,36999,8.0
"Samsung Galaxy M55s 5G (Coral Green,8GB RAM,256GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger",3.2,355,1K+ bought in past month,25999.0,₹31999,(19% off),Yes,Samsung,Samsung Galaxy M55s 5G ,Green,8GB,256GB,1000,31999,19.0
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,300+ bought in past month,30999.0,₹33999,(9% off),Yes,Samsung,Samsung Galaxy A35 5G ,Black,8GB,128GB,300,33999,9.0
