Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,669",3K+ bought in past month,74990,₹149999,(50% off),No
"Samsung Galaxy M35 5G (Daybreak Blue,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,176",2K+ bought in past month,15999,₹24499,(35% off),No
"Oppo Reno 12 Pro 5G (Sunset Gold, 512 GB) (12 GB RAM)",3.5,7,M.R.P:,37499,₹55999,(33% off),No
"Redmi 13C 5G (Startrail Silver, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",3.9,"10,581",4K+ bought in past month,9099,₹13999,(35% off),No
"realme 12+ 5G (Navigator Beige, 8GB RAM, 256GB Storage)",3.8,128,500+ bought in past month,16799,₹25999,(35% off),No
"(Refurbished) OPPO Reno7 5G (Startrails Blue, 8GB RAM, 256GB Storage)",3.2,39,New Price:,15999,₹24990,(36% off),No
"Test Oppo F27 Pro+ 5G (Midnight Navy, 8Gb Ram, 256Gb Storage)",N/A,N/A,M.R.P:,25262,₹34999,(28% off),No
"Oppo A77 (Sunset Orange, 4GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",3.8,107,M.R.P:,12999,₹19999,(35% off),No
"OPPO Reno (Jet Black, 8GB RAM, 128 GB Storage)",4.1,761,M.R.P:,34990,₹39990,(13% off),No
"Redmi A3 (Lake Blue, 4GB RAM, 128GB Storage) | Premium Halo Design | 90Hz Display | Powerful 4G G36 Processor",3.6,503,200+ bought in past month,7999,₹10999,(27% off),No
"iQOO Z9x 5G (Tornado Green, 6GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge",4.1,"4,798",5K+ bought in past month,13999,₹18999,(26% off),No
"Oppo A77 (Sunset Orange, 4GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers",3.8,107,M.R.P:,12999,₹19999,(35% off),No
"Oppo Reno 11 Pro 5G (Rock Grey, 12GB RAM+ 256GB Storage)",3.8,17,M.R.P:,32996,₹44999,(27% off),No
"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)",4.2,"6,226",2K+ bought in past month,24999,N/A,N/A,No
"OnePlus Nord CE4 Lite 5G (Mega Blue, 8GB RAM, 256GB Storage)",4.1,"3,411",500+ bought in past month,22999,₹23999,(4% off),No
"Redmi 13 5G, Black Diamond, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,"2,396",2K+ bought in past month,12999,₹17999,(28% off),No
"realme NARZO 70x 5G (Ice Blue, 8GB RAM,128GB Storage)|120Hz Ultra Smooth Display|Dimensity 6100+ 6nm 5G|50MP AI Camera|45W Charger in The Box",4.0,"3,700",1K+ bought in past month,13999,₹18999,(26% off),No
"realme GT 7 Pro (Galaxy Grey,16GB+512GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display| 5800mAh Battery",N/A,N/A,50+ bought in past month,65999,₹74999,(12% off),No
"Redmi A3 (Olive Green, 6GB RAM, 128GB Storage) | Premium Halo Design | 90Hz Display | Powerful 4G G36 Processor",3.6,503,100+ bought in past month,8999,₹11999,(25% off),No
OPPO Enco Air 2 Pro Bluetooth Truly Wireless in Ear Earbuds with Mic - White,4.1,"2,169",100+ bought in past month,2999,₹4999,(40% off),No
"OnePlus Nord CE4 Lite 5G (Ultra Orange, 8GB RAM, 128GB Storage)",4.1,"3,411",2K+ bought in past month,19999,₹20999,(5% off),No
"Redmi 13 5G, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,"2,396",500+ bought in past month,14499,₹19999,(28% off),No
