Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,669",3K+ bought in past month,74990,₹149999,(50% off),Yes
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,8GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update",3.9,936,500+ bought in past month,13499,₹17999,(25% off),Yes
"OnePlus Nord 4 5G (Obsidian Midnight, 8GB RAM, 256GB Storage)",4.2,"1,694",1K+ bought in past month,32999,N/A,N/A,Yes
"OnePlus 12R (Cool Blue, 16GB RAM, 256GB Storage)",4.3,"3,537",500+ bought in past month,40999,₹45999,(11% off),Yes
"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",4.1,"179,882",10K+ bought in past month,1499,₹2299,(35% off),Yes
"OnePlus Nord 3 5G (Tempest Gray, 8GB RAM, 128GB Storage)",4.1,"1,953",100+ bought in past month,21433,₹33999,(37% off),Yes
"OnePlus 12R (Iron Gray, 8 GB RAM, 256 GB Storage)",4.2,448,500+ bought in past month,38999,₹42999,(9% off),Yes
"OnePlus 12 (Silky Black, 16GB RAM, 512GB Storage)",4.4,642,400+ bought in past month,66999,₹69999,(4% off),Yes
"OnePlus Nord Buds 3 Truly Wireless Bluetooth in Ear Earbuds with Up to 32Db Active Noise Cancellation,10Mins for 11Hours Fast Charging with Up to 43H Music Playback -Harmonic Gray",4.2,"1,513",7K+ bought in past month,2299,₹2799,(18% off),Yes
"Oneplus Nord CE 3 5G (Grey Shimmer, 8GB RAM, 128GB Storage)",4.2,"4,225",300+ bought in past month,16999,₹26999,(37% off),Yes
"OnePlus Nord 4 5G (Mercurial Silver, 8GB RAM, 256GB Storage)",4.2,"1,694",500+ bought in past month,32999,N/A,N/A,Yes
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",4.3,"3,537",1K+ bought in past month,40999,₹45999,(11% off),Yes
"OnePlus Nord 4 5G (Mercurial Silver, 8GB RAM, 256GB Storage)",4.2,"1,694",500+ bought in past month,32999,N/A,N/A,Yes
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]",4.2,"80,522",10K+ bought in past month,1699,₹2299,(26% off),Yes
"OnePlus Nord CE4 Lite 5G (Ultra Orange, 8GB RAM, 256GB Storage)",4.1,"3,411",500+ bought in past month,22999,₹23999,(4% off),Yes
"OnePlus Nord 4 5G (Obsidian Midnight, 12GB RAM, 256GB Storage)",4.2,"1,694",500+ bought in past month,35999,N/A,N/A,Yes
"OnePlus Nord Buds 3 Pro Truly Wireless Bluetooth in Ear Earbuds with Upto 49Db Active Noise Cancellation,12.4Mm Dynamic Drivers,10Mins for 11Hrs Fast Charging with Upto 44Hrs Music Playback[Black]",4.2,"1,513",5K+ bought in past month,2999,₹3699,(19% off),Yes
"OnePlus Nord 3 5G (Misty Green, 8GB RAM, 128GB Storage)",4.1,"2,739",100+ bought in past month,21406,₹33999,(37% off),Yes
"OnePlus 12R (Cool Blue, 8GB RAM, 128GB Storage)",4.3,"3,537",400+ bought in past month,35999,N/A,N/A,Yes
"OnePlus Nord 4 5G (Obsidian Midnight, 8GB RAM, 128GB Storage)",4.2,"1,694",500+ bought in past month,29999,N/A,N/A,Yes
"OnePlus Nord CE4 Lite 5G (Super Silver, 8GB RAM, 128GB Storage)",4.1,"3,411",5K+ bought in past month,19999,₹20999,(5% off),Yes
"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)",4.2,"6,226",2K+ bought in past month,24999,N/A,N/A,Yes
