Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,673",2K+ bought in past month,74990,₹149999,(50% off),No
"realme GT 7 Pro (Mars Orange,12GB+256GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display | 5800mAh Battery",N/A,N/A,50+ bought in past month,59999,₹69999,(14% off),No
"Xiaomi 14 CIVI (Cruise Blue, 8GB RAM, 256GB Storage)",3.6,45,M.R.P:,40999,₹54999,(25% off),No
"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 8GB RAM, 128GB Storage)|SD 888|120W HyperCharge|Segment's only Phone with Dolby Vision+Dolby Atmos",4.1,"3,953",M.R.P:,24280,₹29999,(19% off),No
Xiaomi 138 cm (55 inches) X Series 4K LED Smart Google TV L55MA-AIN (Black),4.0,"4,015",200+ bought in past month,37999,₹54999,(31% off),No
"Mi Grooming Kit Pro (Trimmer Kit), Face, Hair, Body - All-in-One Professional Styling Trimmer, Body Groomer, Nose & Ear Hair Trimming, Hair Clippers, Beard Combs, Quick Charge & 90 Mins Run Time,Black",4.1,"2,763",600+ bought in past month,2199,₹4999,(56% off),No
"Xiaomi Wired in-Ear Earphones with Mic, Ultra Deep Bass & Metal Sound Chamber (Blue)",4.1,"106,225",1K+ bought in past month,520,₹999,(48% off),No
Xiaomi Uniblade Trimmer With 3-way blade For Trimming & Shaving | Upto 60mins run time | 14 Length Settings | IPX7 Fully Washable Body | 1.5 Hours Fast Charging,2.8,621,50+ bought in past month,1499,₹2999,(50% off),No
"Samsung Galaxy M35 5G (Thunder Grey,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,180",1K+ bought in past month,15999,₹24499,(35% off),No
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",3.7,"5,919",2K+ bought in past month,15439,₹20999,(26% off),No
"Redmi A4 5G (Sparkle Purple, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | Free 33W Charger in Box",N/A,N/A,3K+ bought in past month,8499,₹10999,(23% off),No
"Redmi Note 13 5G (Arctic White, 6GB RAM, 128GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",3.7,"5,919",1K+ bought in past month,15999,₹20999,(24% off),No
Xiaomi 108 cm (43 inches) X Series 4K LED Smart Google TV L43MA-AUIN (Black),4.0,"4,015",400+ bought in past month,N/A,N/A,N/A,No
"Redmi Note 12 Pro 5G (Onyx Black, 12GB RAM, 256GB Storage)",4.0,57,M.R.P:,21910,₹32999,(34% off),No
Xiaomi 108 cm (43 inches) A Pro 4K Dolby Vision Smart Google TV L43MA-AUIN (Black),4.0,"4,015",1K+ bought in past month,N/A,N/A,N/A,No
"Mi Xiaomi 120W Hyper Charge Adapter with 6A Hyper Charge Cable - Fast Charging for Mobile & Laptop, MacBook | Universal Compatibility | Efficient Power Delivery (White)",3.4,3,50+ bought in past month,2999,₹10.67,(63% off),No
"Xiaomi 14 CIVI (Cruise Blue, 12GB RAM, 512GB Storage)",3.6,45,M.R.P:,45999,₹59999,(23% off),No
"Redmi Note 13 Pro+ World Champions Edition (Victory Blue, 12GB RAM, 512GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",3.9,931,M.R.P:,34999,₹44999,(22% off),No
"Redmi Note 13 Pro+ (Fusion Black, 12GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",3.9,931,50+ bought in past month,29999,₹35999,(17% off),No
"Redmi Note 13 Pro+ (Fusion White, 12GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",3.9,931,M.R.P:,29999,₹35999,(17% off),No
"Samsung Galaxy M35 5G (Thunder Grey,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,180",1K+ bought in past month,15999,₹24499,(35% off),No
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,978,5K+ bought in past month,6499,₹9999,(35% off),No
