Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"TECNO POVA 6 NEO 5G (Midnight Shadow, 8GB+256GB) | Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Processor | 5 Year Lag Free Fluency | 5000 mAh Battery | InBuilt Infrared and NFC",3.9,230,1K+ bought in past month,13999,₹16999,(18% off),Yes
"Redmi Note 13 5G (Arctic White, 6GB RAM, 128GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",3.7,"5,707",1K+ bought in past month,15999,₹20999,(24% off),Yes
Xiaomi 138 cm (55 inches) X Pro QLED Series Smart Google TV L55MA-SIN (Black),3.7,235,100+ bought in past month,49999,₹70999,(30% off),Yes
"Xiaomi Power Bank 10000mAh 22.5W Fast Charging PD | Power Delivery | QC 3.0|Type C Input & Output |Triple Output Ports|Supports Android and Apple, Tablets, Earbuds, Watches etc",4.2,"69,497",1K+ bought in past month,1199,₹2499,(52% off),Yes
"(Refurbished) Xiaomi 11i 5G Hypercharge (Pacific Pearl, 6GB RAM, 128GB Storage), (MZB0A55IN)",3.6,4,M.R.P.:,17899,₹31999,(44% off),Yes
"(Refurbished) Redmi Note 7 (Ruby Red, 64GB, 4GB RAM)",3.4,29,M.R.P.:,6599,₹14999,(56% off),Yes
"(Refurbished) Xiaomi 11T Pro 5G Hyperphone(Meteorite Black,8GB RAM,128GB Storage)",3.3,82,New Price:,17999,₹24280,(26% off),Yes
"Redmi Note 12 Pro 5G (Stardust Purple, 12GB RAM, 256GB Storage)",4.3,213,M.R.P:,25580,₹32999,(22% off),Yes
"(Refurbished) Xiaomi 11T Pro 5G Hyperphone(Moonlight White,8GB RAM,128GB Storage)|SD 888 |120W HyperCharge|6 Months Free Screen Replacement for Prime| Exchange offers|Get 3 months of YouTube Premium free!",3.3,82,New Price:,16999,₹21499,(21% off),Yes
"(Refurbished) Xiaomi 11 Lite NE 5G (Diamond Dazzle, 6GB RAM, 128 GB Storage) | Slimmest (6.81mm) & Lightest (158g) 5G Smartphone | 10-bit AMOLED with Dolby Vision",3.7,25,M.R.P.:,15999,₹31999,(50% off),Yes
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.4,"2,470",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Samsung Galaxy M35 5G (Thunder Grey,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"4,618",5K+ bought in past month,18999,₹24499,(22% off),Yes
Xiaomi 164 cm (65 inches) X Pro QLED Series Smart Google TV L65MA-SIN (Black),3.7,235,50+ bought in past month,69999,₹99999,(30% off),Yes
"MI Xiaomi Hypercharge type C 100 cm Cable|Supports 120W, 67W fast charging|6Amp speed|Compatible for all smartphones,tablets, laptops|Supports all brands mobiles with fast charging capability",4.3,"56,448",300+ bought in past month,499,₹1299,(62% off),Yes
"Redmi 20000mAh Power Bank, USB Type C, Micro USB Ports, Dual USB Output, 18W Fast Charging, Low Power Mode, (White)",4.2,"24,765",100+ bought in past month,2049,₹3199,(36% off),Yes
"Xiaomi Mi Hypercharge Type-C Cable: Fast Charging for iPhone, Samsung, Phones, MacBook, Power Banks & TWS - 120W, 6A Data Transfer, Universal Compatibility",4.2,261,1K+ bought in past month,299,₹899,(67% off),Yes
"(Refurbished) REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",3.4,15,New Price:,6499.,₹8999,(28% off),Yes
MI 138.8 cm (55 inches) 4K Ultra HD Smart Android OLED TV O55M7-Z2IN (Black),4.0,567,50+ bought in past month,65999,₹199999,(67% off),No
Xiaomi 108 cm (43 inches) X Pro QLED Series Smart Google TV L43MA-SIN (Black),3.7,235,200+ bought in past month,34999,₹50999,(31% off),Yes
"Xiaomi Selfie Stick with Micro USB Rechargeable Bluetooth Remote, Tripod Stand, Multifunctional Selfie Stick with Extendable Aluminium Monopod, 360 deg Rotation Phone Holder, Adjustable Grip (Black)",4.1,"2,222",200+ bought in past month,1199,N/A,N/A,Yes
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,731,5K+ bought in past month,7999,₹9999,(20% off),Yes
