Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Tecno POVA 6 NEO 5G (Aurora Cloud, 8GB+256GB) | Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Processor | 5 Year Lag Free Fluency | 5000 mAh Battery | in Built Infrared and NFC",3.9,230,1K+ bought in past month,13999,₹16999,(18% off),Yes
"Redmi Note 13 5G (Arctic White, 6GB RAM, 128GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",3.7,"5,707",1K+ bought in past month,15999,₹20999,(24% off),Yes
"(Refurbished) Xiaomi 12 Pro | 5G (Couture Blue, 8GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 | 50MP+50MP+50MP Flagship Cameras(OIS) | 10 bit 2K+ AMOLED Display",3.5,50,New Price:,27899,₹39990,(30% off),Yes
Xiaomi 108 cm (43 inches) X Pro QLED Series Smart Google TV L43MA-SIN (Black),3.7,235,200+ bought in past month,34999,₹50999,(31% off),Yes
"(Refurbished) Xiaomi Mi A3 4GB RAM, 64 GB (Not Just Blue)",2.8,11,50+ bought in past month,6999,₹13999,(50% off),Yes
"Redmi Note 8 (Moonlight White, 6GB RAM, 128GB Storage)",4.2,"8,776",M.R.P:,9999,₹16999,(41% off),Yes
"Redmi Note 10T 5G (Graphite Black, 6GB RAM, 128GB Storage) | Dual5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor | 22.5W Charger Included",4.1,"101,748",M.R.P:,13479,₹18999,(29% off),Yes
"Redmi Note 12 Pro 5G (Stardust Purple, 12GB RAM, 256GB Storage)",4.3,213,M.R.P:,25580,₹32999,(22% off),Yes
"Xiaomi Mi Hypercharge Type-C Cable: Fast Charging for iPhone, Samsung, Phones, MacBook, Power Banks & TWS - 120W, 6A Data Transfer, Universal Compatibility",4.2,261,1K+ bought in past month,299,₹899,(67% off),Yes
"MI Xiaomi Hypercharge type C 100 cm Cable|Supports 120W, 67W fast charging|6Amp speed|Compatible for all smartphones,tablets, laptops|Supports all brands mobiles with fast charging capability",4.3,"56,448",300+ bought in past month,499,₹1299,(62% off),Yes
"Samsung Galaxy M35 5G (Thunder Grey,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"4,618",5K+ bought in past month,18999,₹24499,(22% off),Yes
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.4,"2,470",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Redmi 20000mAh Li-Polymer Power Bank, USB Type C and Micro USB Ports, 18W Fast Charging, Low Power Mode, Black",4.2,"24,765",300+ bought in past month,2049,₹3199,(36% off),Yes
"(Refurbished) Xiaomi Redmi Note 7 Pro (Neptune Blue, 4GB, 64GB)",3.2,336,M.R.P.:,6299,₹16999,(63% off),Yes
Xiaomi Wireless Power Bank 10000mAh | 22.5W Fast Charging (USB-A) | 10W Wireless Charging | Two-Way Fast Charging | Fast Charging USB C Input Port,4.1,"1,162",200+ bought in past month,2499,₹4299,(42% off),Yes
"(Refurbished) Xiaomi 11i 5G Hypercharge (Pacific Pearl, 6GB RAM, 128GB Storage), (MZB0A55IN)",3.6,4,M.R.P.:,17899,₹31999,(44% off),Yes
"Xiaomi Hypercharge Type-C Braided Cable: Fast Charging for iPhone, Samsung, Phones, MacBook, Power Banks & TWS - 60W, 6A Data Transfer, Universal Compatibility!",4.3,78,300+ bought in past month,349,₹999,(65% off),Yes
"(Refurbished) Xiaomi 11T Pro 5G Hyperphone(Meteorite Black,8GB RAM,128GB Storage)",3.3,82,New Price:,17999,₹24280,(26% off),Yes
"(Refurbished) Redmi Y3 (Elegant Blue, 32GB, 3GB RAM)",3.1,103,50+ bought in past month,5149,₹11999,(57% off),Yes
"(Refurbished) Xiaomi 11T Pro 5G Hyperphone(Celestial Magic,8GB RAM,128GB Storage)",3.3,82,New Price:,16999,₹21499,(21% off),Yes
