Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery,Brand,Product,Color,RAM,Storage,New Bought Last Month,New Dashed MRP,New Discount (%)
"Oppo F27 Pro+ 5G (Dusk Pink, 8GB RAM, 128GB Storage) | 6.7"" FHD+ AMOLED Toughest 3D Curved Display|64MP AI Featured Camera|IP69 | 67W SUPERVOOC| with No Cost EMI/Additional Exchange Offers",3.9,44,50+ bought in past month,27999,₹32999,(15% off),Yes,Oppo,Oppo F27 Pro+ 5G ,Pink,8GB,128GB,50,32999,15.0
"(Refurbished) Oppo A17k (Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",3.4,3,0,5999,₹12999,(54% off),Yes,Oppo,Oppo A17k ,Blue,3GB,64GB,0,12999,54.0
"OPPO A3X 4G (Ocean Blue, 4GB RAM, 64GB Storage) | with No Cost EMI/Additional Exchange Offers",4.7,13,200+ bought in past month,8999,₹12999,(31% off),Yes,Unknown,,Blue,4GB,64GB,200,12999,31.0
"OPPO A3X 5G (Sparkle Black, 4GB RAM, 64GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers",3.4,77,0,12499,₹14999,(17% off),Yes,Unknown,,Black,4GB,64GB,0,14999,17.0
"OPPO A3X 5G (Starlight White, 4GB RAM, 64GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers",3.4,77,0,12499,₹14999,(17% off),Yes,Unknown,,White,4GB,64GB,0,14999,17.0
"OPPO F27 5G (Emerald Green, 8GB RAM, 128GB Storage) Without Offer",5.0,1,50+ bought in past month,19228,₹26999,(29% off),Yes,Unknown,,Green,8GB,128GB,50,26999,29.0
