Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,419",5K+ bought in past month,74999,₹149999,(50% off),No
"Samsung Galaxy S24 5G AI Smartphone (Amber Yellow, 8GB, 128GB Storage)",4.0,403,100+ bought in past month,62999,₹74999,(16% off),No
"Samsung Galaxy A14 5G (Dark Red, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",3.9,"2,321",300+ bought in past month,12365,₹17499,(29% off),No
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,4GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update",3.9,573,3K+ bought in past month,13499,₹15999,(16% off),No
"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Without Charger",4.1,"35,249",200+ bought in past month,17190,₹24999,(31% off),No
Samsung Galaxy S23 FE 5G (Mint 128 GB Storage) (8 GB RAM),3.7,974,500+ bought in past month,34399,₹79999,(57% off),No
Samsung Galaxy S23 FE 5G (Purple 128 GB Storage) (8 GB RAM),3.7,974,500+ bought in past month,34985,₹79999,(56% off),No
"Samsung Galaxy A15 5G (Light Blue, 6GB, 128GB Storage) | 50 MP Main Camera | Android 14 with One UI 6.0 | 12GB Expandable RAM | MediaTek Dimensity 6100+ | 5000 mAh Battery",3.9,882,400+ bought in past month,15499,₹19999,(23% off),No
"Samsung Galaxy Tab S9 FE 27.69 cm (10.9 inch) Display, RAM 6 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi, IP68 Tablet, Gray",4.3,467,3K+ bought in past month,34999,₹44999,(22% off),No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Cream, 12GB, 256GB Storage)",4.5,"2,419",5K+ bought in past month,74999,₹149000,(50% off),No
"Lava Yuva 3 (Cosmic Lavender, 4+4*GB + 128GB)|Segment's Most Affordable Smartphone with 128 GB (UFS 2.2) Storage | 90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor |Bloatware Free",4.0,265,2K+ bought in past month,6699,₹7999,(16% off),No
SAMSUNG GALAXY S23 FE 5G (MINT 256 GB STORAGE) (8 GB RAM),3.9,124,500+ bought in past month,37749,₹84999,(56% off),No
"Samsung Galaxy A55 5G (Awesome Iceblue, 12GB RAM, 256GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,327,200+ bought in past month,45999,₹48999,(6% off),No
"Samsung Galaxy M55s 5G (Thunder Black,8GB RAM,128GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger",3.2,355,1K+ bought in past month,22999,₹28999,(21% off),No
"Samsung Galaxy A54 5G (Awesome Graphite, 8GB, 128GB Storage) Without Offer",4.0,179,200+ bought in past month,24500,₹41999,(42% off),No
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,400+ bought in past month,30999,₹33999,(9% off),No
"Samsung Galaxy F15 5G (Ash Black, 6GB RAM, 128 GB Storage)",3.8,105,500+ bought in past month,13487,₹16999,(21% off),No
"Samsung Galaxy F15 5G (Jazzy Green, 6GB RAM, 128 GB Storage)",3.7,171,1K+ bought in past month,13198,₹16999,(22% off),No
"Samsung Galaxy S21 FE 5G (Graphite, 8GB RAM, 256GB Storage) with Snapdragon 888 Processor",3.9,"1,730",200+ bought in past month,30799,₹74999,(59% off),No
