Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 512GB Storage)",4.5,"2,419",M.R.P:,134999,₹161999,(17% off),Yes
"Samsung Galaxy S24 5G AI Smartphone (Amber Yellow, 8GB, 128GB Storage)",4.0,403,100+ bought in past month,62999,₹74999,(16% off),Yes
"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage)",4.2,"36,520",200+ bought in past month,26750,₹74999,(64% off),Yes
"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,327,300+ bought in past month,45999,₹48999,(6% off),Yes
Samsung Galaxy Wireless Buds FE (in Ear) (Graphite)|Powerful Active Noise Cancellation | Enriched Bass Sound | Ergonomic Design | 6-21 Hrs Play Time,3.9,982,3K+ bought in past month,4199,₹12999,(68% off),Yes
"samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 256GB Storage) Without Offer",3.2,13,200+ bought in past month,26590,₹36999,(28% off),Yes
"Samsung Galaxy S23 5G Snapdragon (Green, 8GB, 128GB Storage)",4.4,177,100+ bought in past month,44749,₹89999,(50% off),Yes
"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",4.2,"37,554",3K+ bought in past month,399,₹449,(11% off),Yes
"Samsung Galaxy A16 5G (Gold, 8GB RAM, 128GB Storage) | Super AMOLED | 50MP Triple Camera with Ultra Wide Lens | 6 OS & 6 Years Security Updates | IP54 | Tap & Pay | 5000mAh",3.3,11,50+ bought in past month,18999,₹21499,(12% off),Yes
"Samsung Galaxy S24 5G AI Smartphone (Onyx Black, 8GB, 256GB Storage)",4.0,403,200+ bought in past month,67999,₹79999,(15% off),Yes
"Lava Yuva 3 (Eclipse Black, 4+4*GB + 128GB)|Segment's Most Affordable Smartphone with 128 GB (UFS 2.2) Storage | 90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor |Bloatware Free",4.0,265,1K+ bought in past month,6699,₹7999,(16% off),Yes
"Samsung Galaxy M15 5G Prime Edition (Celestial Blue,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,573,1K+ bought in past month,16499,₹17999,(8% off),Yes
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,200+ bought in past month,33999,₹36999,(8% off),Yes
"Samsung Galaxy F55 5G (Raisin Black, 256 GB) (8 GB RAM)",3.8,9,100+ bought in past month,22899,₹31990,(28% off),Yes
"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Without Charger",4.0,"12,329",M.R.P:,19999,₹32999,(39% off),Yes
"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,327,100+ bought in past month,42999,₹45999,(7% off),Yes
"Samsung Galaxy S24 5G AI Smartphone (Amber Yellow, 8GB, 128GB Storage)",4.0,403,100+ bought in past month,62999,₹74999,(16% off),Yes
"(Refurbished) Samsung Galaxy S21 FE 5G (Graphite, 8GB, 128GB Storage)",3.2,40,New Price:,25897,₹29999,(14% off),Yes
"Samsung Galaxy S20 FE 5G (Cloud Mint, 8GB RAM, 128GB Storage)",4.2,"36,520",50+ bought in past month,25999,₹74999,(65% off),Yes
"Samsung Galaxy S21 FE 5G (Navy, 8GB RAM, 256GB Storage) with Snapdragon 888 Processor",3.9,"1,730",50+ bought in past month,30499,₹74999,(59% off),Yes
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",3.7,"5,684",4K+ bought in past month,13989,₹20999,(33% off),Yes
