Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 512GB Storage)",4.5,"2,419",M.R.P:,134999,₹161999,(17% off),Yes
"Samsung Galaxy S24 5G AI Smartphone (Onyx Black, 8GB, 128GB Storage)",4.0,403,50+ bought in past month,62999,₹74999,(16% off),Yes
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,419",5K+ bought in past month,74999,₹149999,(50% off),Yes
"Samsung Galaxy M15 5G Prime Edition (Stone Grey,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,573,1K+ bought in past month,16499,₹17999,(8% off),Yes
"Samsung Galaxy Note 20 Ultra 5G (Mystic Bronze, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",4.4,"1,383",M.R.P:,64999,₹129000,(50% off),Yes
"Samsung Galaxy S22 5G (Green, 8GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,"2,021",50+ bought in past month,37567,₹85999,(56% off),Yes
"Samsung Galaxy S23 5G Snapdragon (Cream, 8GB, 128GB Storage)",4.4,148,300+ bought in past month,44100,₹89999,(51% off),Yes
"Samsung Galaxy Z Fold4 5G (Beige, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",2.3,174,50+ bought in past month,88970,₹177999,(50% off),Yes
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,200+ bought in past month,33999,₹36999,(8% off),Yes
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,400+ bought in past month,33999,₹36999,(8% off),Yes
"Lava Yuva 3 (Eclipse Black, 4+4*GB + 128GB)|Segment's Most Affordable Smartphone with 128 GB (UFS 2.2) Storage | 90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor |Bloatware Free",4.0,265,1K+ bought in past month,6699,₹7999,(16% off),Yes
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",3.7,"5,684",4K+ bought in past month,13989,₹20999,(33% off),Yes
"Samsung Galaxy M55s 5G (Coral Green,8GB RAM,256GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger",3.2,355,1K+ bought in past month,25999,₹31999,(19% off),Yes
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,439,300+ bought in past month,30999,₹33999,(9% off),Yes
"Samsung Galaxy F05 (Twilight Blue, 64 GB) (4 GB RAM)",N/A,N/A,100+ bought in past month,7685,₹9999,(23% off),Yes
"Samsung Galaxy A54 5G (Awesome Graphite, 8GB, 256GB Storage) Without Offer",N/A,N/A,M.R.P:,26999,₹45999,(41% off),Yes
Samsung Galaxy f55 5g Apricot Crush 8GB 128 GB,3.0,28,300+ bought in past month,19586,₹28999,(32% off),Yes
Samsung Galaxy F54 5G (Meteor Blue) (256 GB ROM) (8 GB RAM),3.7,535,200+ bought in past month,23970,₹35999,(33% off),Yes
"Samsung Galaxy Z Flip6 5G AI Smartphone (Mint, 12GB RAM, 512GB Storage)",4.3,73,M.R.P:,101999,₹121999,(16% off),Yes
Samsung Galaxy Wireless Buds FE (in Ear) (Graphite)|Powerful Active Noise Cancellation | Enriched Bass Sound | Ergonomic Design | 6-21 Hrs Play Time,3.9,982,3K+ bought in past month,4199,₹12999,(68% off),Yes
