Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 512GB Storage)",4.5,"2,419",M.R.P:,134999,₹161999,(17% off),No
"Samsung Galaxy S24 5G AI Smartphone (Marble Gray, 8GB, 128GB Storage)",4.0,403,50+ bought in past month,62999,₹74999,(16% off),No
"Samsung Galaxy A34 5G (Awesome Silver, 8GB, 128GB Storage) Without Offer",4.2,"2,678",M.R.P:,24999,₹35499,(30% off),No
"Samsung Galaxy S24 FE 5G AI Smartphone (Blue, 8GB RAM, 256GB Storage)",3.9,3,100+ bought in past month,56499,₹79999,(29% off),No
"samsung Galaxy A55 5G (Awesome Iceblue, 12GB RAM, 256GB Storage) Without Offer",4.0,327,M.R.P:,39999,₹44999,(11% off),No
"Samsung Galaxy S24 Ultra 5G AI Smartphone (Titanium Yellow, 12GB, 256GB Storage)",4.2,279,M.R.P:,129999,₹134999,(4% off),No
"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), Black",4.3,"1,633",2K+ bought in past month,485,₹599,(19% off),No
"Samsung Galaxy A14 5G (Light Green, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",3.9,"2,321",100+ bought in past month,12797,₹17499,(27% off),No
Samsung F14 Moonlight Silver 4gb 64gb,2.5,15,M.R.P:,8999,₹13999,(36% off),No
"Samsung Galaxy F15 5G (Jazzy Green, 8GB RAM, 128 GB Storage)",2.5,4,100+ bought in past month,15298,₹17999,(15% off),No
"Samsung Galaxy M15 5G Prime Edition (Stone Grey,6GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,573,5K+ bought in past month,14999,₹16999,(12% off),No
"Lava Yuva 3 (Eclipse Black, 4+4*GB + 128GB)|Segment's Most Affordable Smartphone with 128 GB (UFS 2.2) Storage | 90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor |Bloatware Free",4.0,265,1K+ bought in past month,6699,₹7999,(16% off),No
"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 256GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,327,100+ bought in past month,42999,₹45999,(7% off),No
"Samsung Galaxy S24 Ultra 5G AI Smartphone (Titanium Gray, 12GB, 256GB Storage)",4.2,279,100+ bought in past month,129999,₹134999,(4% off),No
"Samsung Galaxy Z Fold6 5G AI Smartphone (Silver Shadow, 12GB RAM, 256GB Storage)",4.3,73,M.R.P:,152499,₹164999,(8% off),No
"Samsung Galaxy A06 (Black, 4GB RAM, 64GB Storage)| 50 MP Main Camera| Upto 8GB RAM with RAM Plus| MediaTek Helio G85| 5000 mAh Battery Knox Vault: Security & Privacy| Fingerprint Sensor",1.8,7,50+ bought in past month,9998,₹11499,(13% off),No
Samsung 108 cm (43 inches) D Series Crystal 4K Vivid Pro Ultra HD Smart LED TV UA43DUE77AKLXL (Black),4.0,"3,784",5K+ bought in past month,32990,₹49900,(34% off),No
"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,327,50+ bought in past month,39999,₹42999,(7% off),No
"Samsung Galaxy F15 5G (Ash Black, 4GB RAM, 128 GB Storage)",2.3,9,M.R.P:,12234,₹15999,(24% off),No
Samsung Galaxy Ring Sizing Kit (Size First Before You Buy Galaxy Ring |Includes 9 Sample Ring Sizes),5.0,1,50+ bought in past month,499,₹999,(50% off),No
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",3.7,"5,684",4K+ bought in past month,13989,₹20999,(33% off),No
