Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,"2,149",5K+ bought in past month,12999,₹17999,(28% off),Yes
"Redmi 13C 5G (Startrail Silver, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",3.9,"9,930",5K+ bought in past month,9199,₹13999,(34% off),Yes
"Samsung Galaxy M15 5G Prime Edition (Celestial Blue,4GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,550,2K+ bought in past month,13499,₹15999,(16% off),Yes
(Refurbished) Apple iPhone 16 Plus (256 GB) - Teal,N/A,N/A,New Price:,84915,₹99900,(15% off),Yes
"HighEnd Nillkin Case for Apple iPhone 12 Mini (5.4"" Inch) Qin Genuine Classic Leather Flip Folio + Card Slot for iPhone 12 Mini (Blue)",N/A,N/A,M.R.P:,945,₹2999,(68% off),No
"HighEnd Nillkin Case for Apple iPhone 14 / iPhone 13 (6.1"" Inch) Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC Without Logo Cut Red Color",N/A,N/A,M.R.P:,772,₹1999,(61% off),No
"HighEnd Nillkin Case for Apple iPhone 13 Pro Max (6.7"") Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC Without Logo Cut (Red)",N/A,N/A,M.R.P:,998,₹1999,(50% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Plus (6.7"" Inch) Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC with Logo Cut Blue",N/A,N/A,M.R.P:,1106,₹2999,(63% off),No
"HighEnd Nillkin TPU for iPhone 14 Pro Case with Slide Camera Cover, [Full Around Protection], [Anti-Fingerprint], [Carbon Fiber Texture Anti-Scratch], Slim Shockproof Protective Case 6.1"" (Green)",N/A,N/A,M.R.P:,1045,₹2999,(65% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC with Logo Cut Blue",N/A,N/A,M.R.P:,815,₹1999,(59% off),No
"HighEnd Nillkin Case for Apple iPhone 14 / iPhone 13 (6.1"" Inch) Textured S Camshield Semi Automatic Camera Slider Nylon Fiber Tough & Durable PC + TPU Material Luxury Protect Black",N/A,N/A,M.R.P:,2760,₹5999,(54% off),No
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"") Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC Without Logo Cut (Green)",N/A,N/A,M.R.P:,1050,₹1999,(47% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) Nature TPU Pro Border + PC Back & Impact Resist Edges Soft Flexible Blue Color",N/A,N/A,M.R.P:,876,₹1799,(51% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro (6.1"" Inch) Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC Without Logo Cut Green",N/A,N/A,M.R.P:,772,₹1999,(61% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Plus (6.7"" Inch) Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC Without Logo Cut (Black)",N/A,N/A,M.R.P:,950,₹1999,(52% off),No
"HighEnd Nillkin Case for Apple iPhone 14 / iPhone 13 (6.1"" Inch) Synthetic Fiber S Camshield Camera Semi Automatic Magnetic Works with Magsafe Charger Aramid Carbon Tough Waterproof Black Color",N/A,N/A,M.R.P:,3843,₹5999,(36% off),No
