Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),No
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,380",200+ bought in past month,22999,₹28999,(21% off),No
"realme NARZO 70 Turbo 5G (Turbo Yellow,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",4.1,"1,167",3K+ bought in past month,16998,₹19999,(15% off),No
Apple iPhone 12 Pro Max (128GB) - Graphite,4.6,"1,562",M.R.P:,109000,₹119900,(9% off),No
"iQOO Z9 5G (Brushed Green, 8GB RAM, 256GB Storage) | Dimensity 7200 5G Processor | Sony IMX882 OIS Camera | 120Hz AMOLED with 1800 nits Local Peak Brightness | 44W Charger in The Box",4.2,"5,247",1K+ bought in past month,20499,₹26999,(24% off),No
Apple iPhone 13 Pro Max (128GB) - Graphite,4.6,"1,561",M.R.P:,109000,₹129900,(16% off),No
"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",4.2,"5,875",5K+ bought in past month,26999,N/A,N/A,No
"Lava Yuva 3 (Cosmic Lavender, 4+4*GB + 128GB)|Segment's Most Affordable Smartphone with 128 GB (UFS 2.2) Storage | 90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor |Bloatware Free",4.0,259,2K+ bought in past month,6699,₹7999,(16% off),No
Apple iPhone 14 Plus (512 GB) - (Product) RED,4.5,"2,055",M.R.P:,89900,₹119900,(25% off),No
"iQOO Z9S Pro 5G (Luxe Marble, 12Gb Ram, 256Gb Storage) | Snapdragon 7 Gen 3 Processor | 120 Hz Curved Amoled Display with 4500 Nits Local Peak Brightness | 5500 Mah Battery | Ai Erase, White",4.4,"1,242",2K+ bought in past month,28999,₹33999,(15% off),No
Nothing Phone 1 5G White 8GB RAM 256GB ROM | 6.55 inch 120Hz OLED Display | 50MP + 50MP Rear | 16MP Front Camera | Glyph Interface | Qualcomn Snapdragon 778G+ Processor,3.9,168,100+ bought in past month,27815,₹39999,(30% off),No
"HONOR 200 5G (Black, 8GB + 256GB) | 6.7-inch AMOLED Quad-Curved Display | Dual OIS 50MP + 50MP + 12MP Camera | 50MP Selfie Camera | AI-Powered MagicOS 8.0 | Without Charger",4.2,580,3K+ bought in past month,29998,₹39999,(25% off),No
Apple iPhone 13 Pro Max (128GB) - Gold,4.6,"1,561",M.R.P:,109000,₹129900,(16% off),No
Apple iPhone 13 Pro Max (1TB) - Silver,4.6,"1,561",M.R.P:,157900,₹179900,(12% off),No
Apple iPhone 11 Pro Max (64GB) - Midnight Green,4.6,"1,494",M.R.P:,79900,₹121300,(34% off),No
Apple iPhone X (256GB) - Space Grey,4.6,"3,151",M.R.P:,69998,₹108930,(36% off),No
Apple iPhone 12 Pro Max (128GB) - Pacific Blue,4.6,"1,562",M.R.P:,109000,₹119900,(9% off),No
"POCO X6 Neo 5G (Astral Black, 8GB RAM, 128GB Storage) | Dimensity 6080 Processor | 5000 mAh Battery + 33W Fast Charging | 108MP + 2MP Rear Camera & 16MP Front Camera",3.8,343,1K+ bought in past month,13499,₹19999,(33% off),No
