Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
Apple iPhone 16 (256 GB) - Black,4.4,62,100+ bought in past month,89900,N/A,N/A,No
Apple iPhone 14 (128 GB) - Blue,4.5,"5,676",200+ bought in past month,54900,₹69600,(21% off),No
Apple iPhone 13 (128GB) - Midnight,4.5,"31,007",5K+ bought in past month,45499,₹59600,(24% off),No
Apple iPhone 13 (128GB) - Starlight,4.5,"31,007",5K+ bought in past month,45499,₹59900,(24% off),No
Apple iPhone 13 (128GB) - (Product) RED,4.5,"31,007",1K+ bought in past month,45499,₹69900,(35% off),No
Apple iPhone 13 (128GB) - Blue,4.5,"31,007",5K+ bought in past month,45499,₹59600,(24% off),No
Apple iPhone 16 (128 GB) - Black,4.4,62,500+ bought in past month,79900,N/A,N/A,No
Apple iPhone 13 (128GB) - Green,4.5,"31,007",5K+ bought in past month,45499,₹59600,(24% off),No
Apple iPhone 15 (128 GB) - Blue,4.5,"2,376",500+ bought in past month,65900,₹79600,(17% off),No
Apple iPhone 13 (128GB) - Pink,4.5,"31,007",5K+ bought in past month,45499,₹59900,(24% off),No
Apple iPhone 16 (128 GB) - Ultramarine,4.4,62,400+ bought in past month,77900,₹79900,(3% off),No
Apple iPhone 15 (128 GB) - Black,4.5,"2,376",400+ bought in past month,65900,₹79600,(17% off),No
Apple iPhone 16 Pro (128 GB) - Natural Titanium,3.7,36,100+ bought in past month,119900,N/A,N/A,No
Apple iPhone 16 (128 GB) - White,4.4,62,400+ bought in past month,77900,₹79900,(3% off),No
Apple iPhone 16 (128 GB) - Pink,4.4,62,100+ bought in past month,77900,₹79900,(3% off),No
Apple iPhone 14 (128 GB) - Blue,4.5,"5,676",200+ bought in past month,54900,₹69600,(21% off),No
Apple iPhone 16 (128 GB) - Teal,4.4,62,300+ bought in past month,79900,N/A,N/A,No
Apple iPhone 15 Plus (128 GB) - Blue,4.6,"1,061",200+ bought in past month,69900,₹89600,(22% off),No
