Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),No
"Redmi Note 13 Pro (Coral Purple, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,380",1K+ bought in past month,22999,₹28999,(21% off),No
Apple iPhone 15 (128 GB) - Green,4.5,"2,376",200+ bought in past month,65900,₹79900,(18% off),No
Apple iPhone 13 (256GB) - Pink,4.5,"31,007",500+ bought in past month,54999,₹69900,(21% off),No
Apple iPhone 16 Plus (128 GB) - Black,4.1,50,100+ bought in past month,86900,₹89900,(3% off),No
Apple iPhone 13 (256GB) - Starlight,4.5,"31,007",1K+ bought in past month,54999,₹69900,(21% off),No
Apple iPhone 14 Pro (128 GB) - Space Black,4.6,875,N/A,N/A,N/A,N/A,No
Apple iPhone 15 Pro Max (256 GB) - White Titanium,4.4,372,100+ bought in past month,124900,₹154000,(19% off),No
Apple iPhone 15 (256 GB) - Black,4.5,"2,376",200+ bought in past month,77490,₹89600,(14% off),No
Apple iPhone 14 (256 GB) - Blue,4.5,"5,676",M.R.P:,69900,₹79900,(13% off),No
Apple iPhone 16 Pro Max (256 GB) - Natural Titanium,5.0,7,200+ bought in past month,144900,₹144990,N/A,No
Apple iPhone 16 Plus (128 GB) - Ultramarine,4.1,50,100+ bought in past month,86900,₹89900,(3% off),No
Apple iPhone 16 Pro (128 GB) - Black Titanium,3.7,36,200+ bought in past month,N/A,N/A,N/A,No
Apple iPhone 15 (256 GB) - Blue,4.5,"2,376",100+ bought in past month,75900,₹89600,(15% off),No
Apple iPhone 15 (256 GB) - Yellow,4.5,"2,376",M.R.P:,75900,₹89900,(16% off),No
Apple iPhone 15 (128 GB) - Pink,4.5,"2,376",100+ bought in past month,65900,₹79600,(17% off),No
Apple iPhone 13 (256GB) - Blue,4.5,"31,007",500+ bought in past month,54999,₹69900,(21% off),No
Apple iPhone 15 Plus (256 GB) - Yellow,4.6,"1,061",M.R.P:,86990,₹99900,(13% off),No
