Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
Solomon Scratch Proof Tempered Glass Screen Guard Screen Protector Compatible For Iphone Edge To Edge Coverage With Easy Installation Kit For Smartphone (iPhone 14 Plus),N/A,N/A,M.R.P:,299,₹999,(70% off),No
"Portronics Adapto 20 Lite Smallest 20W GaN Wall Charger with Type C PD Fast Charging Output Port, Compatible with iPhone 8 and Above, iPad, Tablets, All Type C Mobile Phones and Devices (White)",3.9,"4,343",200+ bought in past month,519,₹999,(48% off),No
Apple iPhone 16 (256 GB) - Ultramarine,4.4,62,50+ bought in past month,89900,N/A,N/A,No
Apple iPhone 16 Plus (128 GB) - White,4.1,50,50+ bought in past month,86900,₹89900,(3% off),No
Apple iPhone 14 (128 GB) - Purple,4.5,"5,676",100+ bought in past month,54900,₹69600,(21% off),No
Apple iPhone 16 (256 GB) - White,4.4,62,50+ bought in past month,89900,N/A,N/A,No
Apple iPhone 15 Pro Max (256 GB) - Natural Titanium,4.4,372,M.R.P:,128900,₹154000,(16% off),No
Apple iPhone 16 (256 GB) - Pink,4.4,62,50+ bought in past month,89900,N/A,N/A,No
Apple iPhone 14 Plus (128 GB) - Starlight,4.5,"2,055",M.R.P:,64900,₹79600,(18% off),No
Apple iPhone 15 Pro Max (1 TB) - Natural Titanium,4.4,372,M.R.P:,159900,₹199900,(20% off),No
Apple iPhone 15 (256 GB) - Pink,4.5,"2,376",100+ bought in past month,77490,₹89600,(14% off),No
Apple iPhone 13 (256GB) - (Product) RED,4.5,"31,007",50+ bought in past month,54999,₹69900,(21% off),No
Apple iPhone 15 Pro Max (512 GB) - Natural Titanium,4.4,372,M.R.P:,145900,₹179900,(19% off),No
Apple iPhone 15 Pro Max (1 TB) - Black Titanium,4.4,372,M.R.P:,159900,₹199900,(20% off),No
Apple iPhone 15 Plus (256 GB) - Black,4.6,"1,061",50+ bought in past month,86990,₹99600,(13% off),No
Apple iPhone 16 (512 GB) - Ultramarine,4.4,62,N/A,109900,N/A,N/A,No
Apple iPhone 15 Pro Max (512 GB) - Blue Titanium,4.4,372,M.R.P:,145900,₹179900,(19% off),No
Apple iPhone 14 Plus (128 GB) - Midnight,4.5,"2,055",M.R.P:,64900,₹79600,(18% off),No
