Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
Juflix Car Wireless Charger Cup Holder Wireless Car Charger Wireless Charger Phone Charger Fast Wireless Charging pad Stand 10W/7.5W/5w Wireless Charger car Accessories for All Wireless Device,N/A,N/A,M.R.P:,2889,₹5999,(52% off),No
"Amazon Basics 100W 4-Port GaN Charger | PD QC3.0 QC4.0 PPS Fast Charging Compact Adapter with Foldable Pins, for MacBook Pro Air 16'/14'/13', iPhone Series, Samsung S Series, iPad Pro/Air - Black",4.0,"1,140",200+ bought in past month,3999,₹7999,(50% off),No
"OnePlus Nord CE 3 5G (Aqua Surge, 8GB RAM, 128GB Storage)",4.2,"15,460",5K+ bought in past month,16999,₹26999,(37% off),No
Apple iPhone X (64GB) - Space Grey,4.6,"3,151",No featured offers available,N/A,N/A,N/A,No
Apple iPhone 14 (256 GB) - Midnight,4.5,"5,676",M.R.P:,66900,₹89900,(26% off),No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,404",4K+ bought in past month,79999,₹149999,(47% off),No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),No
Apple iPhone 15 (512 GB) - Blue,4.5,"2,376",M.R.P:,94900,₹109900,(14% off),No
Apple iPhone 15 Plus (256 GB) - Pink,4.6,"1,061",M.R.P:,86990,₹99900,(13% off),No
Apple iPhone 16 Pro (1 TB) - White Titanium,3.7,36,N/A,169900,N/A,N/A,No
Apple iPhone 14 (256 GB) - Starlight,4.5,"5,676",M.R.P:,69900,₹89900,(22% off),No
Apple iPhone 15 (128 GB) - Yellow,4.5,"2,376",M.R.P:,65900,₹79600,(17% off),No
Apple iPhone 13 (512GB) - Blue,4.5,"31,007",M.R.P:,73999,₹89900,(18% off),No
Apple iPhone 12 (128GB) - Blue,4.5,"32,556",N/A,N/A,N/A,N/A,No
Apple iPhone 14 Plus (256 GB) - Purple,4.5,"2,055",M.R.P:,74900,₹89900,(17% off),No
Apple iPhone 14 Plus (256 GB) - Midnight,4.5,"2,055",M.R.P:,79900,₹99900,(20% off),No
Apple iPhone 14 (512 GB) - Purple,4.5,"5,676",M.R.P:,84900,₹99900,(15% off),No
Apple iPhone 15 (512 GB) - Black,4.5,"2,376",M.R.P:,94900,₹109900,(14% off),No
