Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,673",2K+ bought in past month,74990,₹149999,(50% off),No
"realme GT 7 Pro (Mars Orange,12GB+256GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display | 5800mAh Battery",N/A,N/A,50+ bought in past month,59999,₹69999,(14% off),No
"realme NARZO 70 Turbo 5G (Turbo Green,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",3.9,64,200+ bought in past month,16999,₹19999,(15% off),No
"realme NARZO N65 5G (Amber Gold 4GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",4.0,"1,632",300+ bought in past month,11499,₹13999,(18% off),No
"realme 12 Pro 5G (Navigator Beige, 8GB RAM, 256GB Storage) | 50 MP Sony IMX882 OIS Camera Snapdragon 6 Gen 1 5G Processor",4.0,257,50+ bought in past month,22689,₹31999,(29% off),No
"realme 12x 5G (Woodland Green, 6GB RAM, 128GB Storage) | Upto 12GB (6+6GB) Dynamic RAM | Dimensity 6100+ Processor | 50 MP AI Camera | 7.69 mm Ultra-Slim Trendy Watch Design | 45 W SUPERVOOC Charge",4.1,266,500+ bought in past month,12450,₹17999,(31% off),No
"realme NARZO 70 Turbo 5G (Turbo Green,12GB RAM, 256GB Storage) | Dimensity 7300 Energy 5G Chipset is Fastest chipset in This Segment | Motorsports Inspired Design",4.0,29,100+ bought in past month,20999,₹23999,(13% off),No
realme C61 Safari Green 4GB 64GB,4.0,26,400+ bought in past month,7598,₹8999,(16% off),No
"realme Buds T310 Truly Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Vibrant Black)",4.1,"8,746",4K+ bought in past month,2499,₹3999,(38% off),No
"realme C61 4G (6 GB, 128GB Safari Green)",2.8,10,200+ bought in past month,7960,₹10999,(28% off),No
"Samsung Galaxy M35 5G (Thunder Grey,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,180",400+ bought in past month,17499,₹25999,(33% off),No
"Redmi Note 13 Pro+ (Fusion White, 8GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",3.9,931,100+ bought in past month,27999,₹33999,(18% off),No
"realme 12x 5G (Coral Red, 8GB RAM, 128GB Storage) | Upto 16GB (8+8GB) Dynamic RAM | Dimensity 6100+ Processor | 50 MP AI Camera | 7.69 mm Ultra-Slim Trendy Watch Design | 45 W SUPERVOOC Charge",4.1,12,100+ bought in past month,12970,₹18999,(32% off),No
"realme 13 5G (Speed Green, 8GB RAM, 128GB Storage) | Expandable Upto 2TB | Up to 18GB Dynamic RAM | 50MP AI Dual Camera | 6.72"" AMOLED Display | 45W Ultra Charging | Dimensity 6300 Processor",4.0,46,300+ bought in past month,14540,₹21999,(34% off),No
"realme GT 6T 5G (Fluid Silver,8GB RAM+128GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,693",200+ bought in past month,30999,₹33999,(9% off),No
"realme GT 6T 5G (Fluid Silver,12GB RAM+512GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,693",50+ bought in past month,39999,₹41999,(5% off),No
"realme C63 4G (Leather Blue,4 GB RAM, 64GB Storage) Up to 8GB Dynamic RAM",4.6,5,100+ bought in past month,8499,₹9999,(15% off),No
"realme GT 6T 5G (Razor Green,12GB RAM+512GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,693",50+ bought in past month,39999,₹41999,(5% off),No
"realme 12 5G (Woodland Green, 8GB RAM 128 GB Storage) | 108 MP 3X Zoom Portrait Camera | Trendy Watch Design | 45 W SUPERVOOC Charge | 5000 mAh Massive Battery | Dual Stereo Speakers | Dynamic Button",4.1,177,200+ bought in past month,13999,₹20999,(33% off),No
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,978,5K+ bought in past month,6499,₹9999,(35% off),No
"Redmi Note 13 Pro (Coral Purple, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,516",500+ bought in past month,22999,₹28999,(21% off),No
"Redmi 13 5G, Black Diamond, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,"2,396",3K+ bought in past month,12999,₹17999,(28% off),No
