Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,673",2K+ bought in past month,74990,₹149999,(50% off),No
"Samsung Galaxy M35 5G (Moonlight Blue,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,180",1K+ bought in past month,15999,₹24499,(35% off),No
"realme GT 6T 5G (Razor Green,8GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,693",300+ bought in past month,32999,₹35999,(8% off),No
"realme 12X 5G (Twilight Purple, 6GB RAM, 128GB Storage)",4.0,237,300+ bought in past month,12990,₹17999,(28% off),No
"realme Buds T110 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 38 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Punk Black)",4.0,"23,127",3K+ bought in past month,1499,₹2999,(50% off),No
"realme C63 5G (Starry Gold, 6GB RAM, 128GB Storage)",3.6,12,50+ bought in past month,11800,₹15999,(26% off),No
"realme GT 7 Pro (Galaxy Grey,16GB+512GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display| 5800mAh Battery",N/A,N/A,50+ bought in past month,65999,₹74999,(12% off),No
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Yellow)",4.2,"15,358",1K+ bought in past month,1799,₹2999,(40% off),No
"realme GT 6T 5G (Fluid Silver,12GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,693",200+ bought in past month,35999,₹37999,(5% off),No
"realme GT 7 Pro (Mars Orange,12GB+256GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display | 5800mAh Battery",N/A,N/A,50+ bought in past month,59999,₹69999,(14% off),No
"Redmi A4 5G (Starry Black, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | Free 33W Charger in Box",N/A,N/A,3K+ bought in past month,8499,₹10999,(23% off),No
"realme GT 7 Pro (Mars Orange,12GB+256GB) | India's First Snapdragon 8 Elite Processor | RealWorld Eco² OLED Plus Display | 5800mAh Battery",N/A,N/A,50+ bought in past month,59999,₹69999,(14% off),No
"realme Buds Wireless 3 Neo in Ear Bluetooth Neckband with 13.4 Mm Dynamic Bass Boost Driver,Upto 32 Hours Playback,Fast Charge,Ai Enc,45Ms Low Latency,Ip55 Dust&Water Resistannt&Bluetooth V 5.4 Black",4.2,"15,358",7K+ bought in past month,1299,₹2499,(48% off),No
"realme 13 5G (Dark Purple, 8GB RAM, 128GB Storage) | Expandable Upto 2TB | Up to 18GB Dynamic RAM | 50MP AI Dual Camera | 6.72"" AMOLED Display | 45W Ultra Charging | Dimensity 6300 Processor",4.0,46,100+ bought in past month,14685,₹21999,(33% off),No
"realme P1 5G (Phonix Red, 6GB RAM, 128GB Storage)",4.0,556,200+ bought in past month,14714,₹20999,(30% off),No
"realme NARZO 70 Turbo 5G (Turbo Purple,12GB RAM, 256GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",4.1,40,200+ bought in past month,20999,₹23999,(13% off),No
"Realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC,Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 HrsPlayback,Fast Charging,45ms Low Latency for Gaming,Dual Device Connection-Vitality White",4.2,"15,358",4K+ bought in past month,1599,₹2999,(47% off),No
"realme P1 5G (Peacock Green, 8GB RAM, 128GB Storage)",4.0,556,200+ bought in past month,16199,₹21999,(26% off),No
"realme C67 5G (Sunny Oasis, 128 GB) (4 GB RAM)",4.0,543,M.R.P:,11300,₹16999,(34% off),No
"realme NARZO 70 Turbo 5G (Turbo Green, 8GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",4.4,52,200+ bought in past month,17999,₹20999,(14% off),No
"Lava O3 (Glossy Lavender, 4 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",3.6,52,1K+ bought in past month,6199,₹7199,(14% off),No
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,978,5K+ bought in past month,6499,₹9999,(35% off),No
