Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy M35 5G (Thunder Grey,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",4.1,"5,149",400+ bought in past month,17499,₹25999,(33% off),Yes
"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | Free 33W Charger in Box",N/A,N/A,5K+ bought in past month,9499,₹11999,(21% off),Yes
"vivo Y28e 5G (Vintage Red, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers | Without Charger",3.7,82,100+ bought in past month,11999,₹15999,(25% off),Yes
"Vivo V30 5G (Peacock Green, 8GB RAM, 128GB Storage) without Offers",4.3,17,100+ bought in past month,25125,₹38999,(36% off),Yes
"Vivo T3 Lite 5G Smartphone (Majestic Black, 6GB Ram 128GB Storage)",3.8,74,400+ bought in past month,11499,₹15499,(26% off),Yes
"Vivo V30e 5G Smartphone (Velvet Red, 8GB RAM, 128GB Storage)",4.3,45,100+ bought in past month,22998,₹32999,(30% off),Yes
"vivo Y58 5G (Sundarbans Green, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.1,57,300+ bought in past month,18499,₹23999,(23% off),Yes
"Vivo V30e 5G Smartphone (Velvet Red, 8GB RAM, 256GB Storage)",4.1,44,300+ bought in past month,25999,₹34999,(26% off),Yes
"Vivo Y300 5G (Titanium Silver, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",5.0,1,100+ bought in past month,23999,₹26999,(11% off),Yes
"Vivo T3 Lite 5G Smartphone (Majestic Black, 4GB Ram 128GB Storage)",3.3,20,200+ bought in past month,10250,₹14499,(29% off),Yes
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,656",2K+ bought in past month,74990,₹149999,(50% off),Yes
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.2,54,100+ bought in past month,33989,₹36999,(8% off),Yes
"iQOO Z9 Lite 5G (Aqua Flow, 4GB RAM, 128GB Storage) | Dimensity 6300 5G | 50MP Sony AI Camera | Charger in The Box",4.0,"2,223",5K+ bought in past month,10498,₹14499,(28% off),Yes
"Vivo V30e 5G Smartphone (Silk Blue, 8GB RAM, 128GB Storage)",4.1,44,100+ bought in past month,23099,₹32999,(30% off),Yes
"vivo Y28s 5G (Twinkling Purple, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",3.7,85,200+ bought in past month,13499,₹17999,(25% off),Yes
"Vivo Y300 5G (Emerald Green, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",5.0,1,50+ bought in past month,21999,₹26999,(19% off),Yes
"vivo Y28s 5G (Twinkling Purple, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",3.7,85,200+ bought in past month,14999,₹19999,(25% off),Yes
"OnePlus Nord CE4 Lite 5G (Super Silver, 8GB RAM, 128GB Storage)",4.1,"3,398",5K+ bought in past month,19999,₹20999,(5% off),Yes
"vivo V30 5G (Andaman Blue, 8GB RAM, 128GB Storage) with Out Offers",4.2,16,100+ bought in past month,25123,₹38999,(36% off),Yes
"Vivo T3x 5G (Celestial Green, 128 GB) (4 GB RAM)",4.1,25,200+ bought in past month,12299,₹16999,(28% off),Yes
"Lava O3 (Glossy Black, 4 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",3.6,50,1K+ bought in past month,6199,₹7199,(14% off),Yes
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",3.8,218,100+ bought in past month,33989,₹36999,(8% off),Yes
