Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery,Brand,Product,Storage,Color,New Bought Last Month,New Dashed MRP,New Discount (%),RAM
(Refurbished) Apple iPhone 16 Plus (128 GB) - Black,4.0,1,New Price:,76415,₹86900,(12% off),0,,,,Red,0,86900,12.0,8 GB
Apple iPhone 15 Pro Max (1 TB) - White Titanium,4.2,7,M.R.P:,159900,₹199900,(20% off),0,,,,Red,0,199900,20.0,6 GB
Apple iPhone 16 Pro Max (512 GB) - Natural Titanium,5.0,2,,164900,,,0,Apple,iPhone 16 Pro Max,512GB,Natural Titanium,0,164900,0.0,8 GB
Apple iPhone 14 Plus (512 GB) - Starlight,4.3,9,M.R.P:,89900,₹119900,(25% off),0,Apple,iPhone 14 Plus,512GB,Starlight,0,119900,25.0,6 GB
Apple iPhone 15 Pro (1 TB) - Blue Titanium,3.4,4,M.R.P:,149900,₹184900,(19% off),0,,,,Red,0,184900,19.0,6 GB
Apple iPhone 14 (256 GB) - (Product) RED,4.4,115,M.R.P:,66900,₹89900,(26% off),0,Apple,iPhone 14,256GB,,0,89900,26.0,6 GB
Apple iPhone 14 Plus (512 GB) - Purple,4.7,12,M.R.P:,89900,₹119900,(25% off),0,Apple,iPhone 14 Plus,512GB,Purple,0,119900,25.0,6 GB
Apple iPhone 16 (512 GB) - White,4.5,79,,109900,,,0,Apple,iPhone 16,512GB,White,0,109900,0.0,8 GB
