Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),No
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,380",200+ bought in past month,22999,₹28999,(21% off),No
"HighEnd Nillkin Compatible with Case iPhone 12/12 Pro 6.1 inch - Military Grade Case with 360° Kickstand Ring Stand and Slide Camera Cover, PC & TPU Impact-Resistant Bumpers CamShield Armor Case, Blue (Blue)",N/A,N/A,M.R.P:,2999,₹4999,(40% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Plus (6.7"") CamShield Leather Finish S Type Semi Automatic Spring Metal Camera Slider Wireless Charge Protect Black",N/A,N/A,M.R.P:,3999,₹5999,(33% off),No
"HighEnd Nillkin Compatible with Case iPhone 12/12 Pro 6.1 inch - Military Grade Case with 360° Kickstand Ring Stand and Slide Camera Cover, PC & TPU Impact-Resistant Bumpers CamShield Armor Case, Blue (Green)",N/A,N/A,M.R.P:,2999,₹4999,(40% off),No
"HighEnd Nillkin Case for Apple iPhone 12 Mini (5.4"" Inch) CamShield Pro Camera Close & Open Double Layered Protection TPU + PC (Green)",N/A,N/A,M.R.P:,1225,₹1999,(39% off),No
"HighEnd Nillkin Compatible with iPhone 12 Pro Max Case with Slide Camera Cover Slim Stylish Anti-Slip Scratchproof Protective Case for iPhone 12 Pro Max 6.7"" 2020 (Green)",N/A,N/A,M.R.P:,2499,₹2999,(17% off),No
"HighEnd Nillkin Case for Apple iPhone 12 Mini (5.4"" Inch) Qin Genuine Classic Leather Flip Folio + Card Slot (Black)",N/A,N/A,M.R.P:,1499,₹2999,(50% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) Textured S Camshield Semi Automatic Camera Slider Nylon Fiber Tough & Durable PC + TPU Material Luxury Protect Black",N/A,N/A,M.R.P:,2730,₹5999,(54% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Plus (6.7"" Inch) CamShield Armor Pro Camera Slider Military 180° Rotate Ring Stand Wireless Charging TPU + PC Kickstand Black",N/A,N/A,M.R.P:,2730,₹4999,(45% off),No
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"") Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot (Red)",N/A,N/A,M.R.P:,1225,₹2999,(59% off),No
"HighEnd Nillkin Case for Apple iPhone 12 / Apple iPhone 12 Pro (6.1"" Inch) CamShield Armor Military Grade Camera Protect with Logo Cut Double Layered Protection TPU + PC Finish with Kickstand Black",N/A,N/A,M.R.P:,2700,₹3999,(32% off),No
"HighEnd Nillkin Compatible with iPhone 12 Pro Max Case with Slide Camera Cover Slim Stylish Anti-Slip Scratchproof Protective Case for iPhone 12 Pro Max 6.7"" 2020 (Black)",N/A,N/A,M.R.P:,2499,₹2999,(17% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Purple",N/A,N/A,M.R.P:,2346,₹4999,(53% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Plus (6.7"" Inch) Synthetic Fiber S Camshield Camera Semi Automatic Magnetic Works with Magsafe Charger Aramid Carbon Tough Waterproof Black",N/A,N/A,M.R.P:,1998,₹2999,(33% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Plus (6.7"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Purple",N/A,N/A,M.R.P:,2499,₹3999,(38% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Green",N/A,N/A,M.R.P:,3335,₹4999,(33% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Magnetic Works with Magsafe Charger Inside Microfibre Dark Purple",N/A,N/A,M.R.P:,2345,₹5999,(61% off),No
