Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
E GATE 204B Powerbank | 20000mAh | 22.5W Fast Charging | QC + PD | Dual Input Port : Type C & Micro USB | Triple Output Port : 2X USB & Type C | LED Indicator| for All iPhone & Android (Black),4.9,30,100+ bought in past month,1080,₹3000,(64% off),Yes
"Amazon Basics 20-in-1 Multipurpose Cleaning Kit for Laptop, PC Monitor, Keyboard, Desktop, MacBook, iPhone, Phones and Earbuds (Black)",3.5,42,50+ bought in past month,449,₹999,(55% off),Yes
(Refurbished) Apple iPhone 16 (256 GB) - White,N/A,N/A,New Price:,76415,₹89900,(15% off),Yes
Apple iPhone 15 Pro Max (512 GB) - Blue Titanium,4.4,372,M.R.P:,145900,₹179900,(19% off),Yes
Apple iPhone 15 Pro Max (1 TB) - White Titanium,4.4,372,M.R.P:,159900,₹199900,(20% off),Yes
Apple iPhone 15 Pro Max (256 GB) - Blue Titanium,4.4,372,M.R.P:,134900,₹159900,(16% off),Yes
Apple iPhone 16 Pro (1 TB) - Black Titanium,3.7,36,N/A,169900,N/A,N/A,Yes
Apple iPhone X (64GB) - Space Grey,4.6,"3,151",No featured offers available,N/A,N/A,N/A,No
Apple iPhone 15 (128 GB) - Yellow,4.5,"2,376",M.R.P:,65900,₹79600,(17% off),Yes
Apple iPhone 14 (256 GB) - Purple,4.5,"5,676",M.R.P:,66900,₹79900,(16% off),Yes
Apple iPhone 14 Plus (128 GB) - Blue,4.5,"2,055",M.R.P:,69900,₹79900,(13% off),Yes
Apple iPhone 14 (256 GB) - Yellow,4.5,"5,676",M.R.P:,66900,₹89900,(26% off),Yes
Apple iPhone 16 Pro (512 GB) - Natural Titanium,3.7,36,N/A,149900,N/A,N/A,Yes
Apple iPhone 16 Pro (1 TB) - Natural Titanium,3.7,36,N/A,N/A,N/A,N/A,No
Apple iPhone 15 Plus (128 GB) - Yellow,4.6,"1,061",M.R.P:,69900,₹89900,(22% off),Yes
Apple iPhone 16 (512 GB) - Black,4.4,62,N/A,109900,N/A,N/A,Yes
Apple iPhone 16 Pro Max (256 GB) - White Titanium,3.9,2,100+ bought in past month,N/A,N/A,N/A,No
Apple iPhone 16 Plus (256 GB) - Teal,4.1,50,50+ bought in past month,99900,N/A,N/A,Yes
