Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,380",200+ bought in past month,22999,₹28999,(21% off),Yes
"OnePlus Nord 4 5G (Mercurial Silver, 8GB RAM, 256GB Storage)",4.2,"1,468",1K+ bought in past month,32999,N/A,N/A,Yes
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Armor Military Grade Camera Slider Protect Without Logo Cut Double Layered Protection TPU + PC Finish with Kickstand (Blue)",N/A,N/A,M.R.P:,1050,₹4999,(79% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro (6.1"" Inch) CamShield Pro Camera Slider Double Layered Protection TPU + PC Purple",N/A,N/A,M.R.P:,1199,₹3999,(70% off),No
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot (Black)",N/A,N/A,M.R.P:,1299,₹1999,(35% off),No
Apple iPhone 12 (128GB) - Blue,5.0,1,N/A,N/A,N/A,N/A,No
"HighEnd Nillkin Case for Apple iPhone 13 Pro Max (6.7"") Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot (Brown)",N/A,N/A,M.R.P:,1225,₹3999,(69% off),No
"HighEnd Nillkin Case for Apple iPhone 12 Mini (5.4"" Inch) Qin Genuine Classic Leather Flip Folio + Card Slot Flip Cover for iPhone 12 Mini (5.4""' Inch) (Black)",N/A,N/A,M.R.P:,1245,₹2499,(50% off),No
"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",4.2,"5,875",5K+ bought in past month,26999,N/A,N/A,Yes
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot Flip iPhone 13 Pro(6.1'') (Black)",N/A,N/A,M.R.P:,999,₹2499,(60% off),No
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"") CamShield Armor Military Grade Camera Slider Protect Without Logo Cut Double Layered Protection TPU + PC with Kickstand (Black)",N/A,N/A,M.R.P:,999,₹2999,(67% off),No
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot Brown",N/A,N/A,M.R.P:,1999,₹2999,(33% off),No
"HighEnd Nillkin Case for Apple iPhone 13 Pro (6.1"") Super Frosted Shield Pro Hard Back Soft Border (PC + TPU) Shock Absorb Cover Raised Bezel Camera Protect PC Without Logo Cut (Blue)",N/A,N/A,M.R.P:,999,₹1999,(50% off),No
"HighEnd Nillkin Armor Case Compatible with iPhone 13 Pro Max Case, [Built in Kickstand & Camera Protector] Shockproof Hard PC & Soft Silicone Bumper Hybrid Cover Phone Case for Phone 13 Pro Max 6.7'' (Green)",N/A,N/A,M.R.P:,2199,₹4999,(56% off),No
"HighEnd Nillkin Polycarbonate for iPhone 14 Pro Case with Slide Camera Cover, Full Around Protection, [Anti-Fingerprint, Carbon Fiber Anti-Scratch], Slim Shockproof Protective Case 6.1"" (Green)",N/A,N/A,M.R.P:,1080,₹1999,(46% off),No
"HighEnd Nillkin Case for Apple iPhone 13 (6.1"") Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot (Black)",N/A,N/A,M.R.P:,1225,₹3999,(69% off),No
"HighEnd Nillkin Case for Apple iPhone 13 (6.1"" Inch) Qin Pro Camshield Camera Slider Genuine Classic Leather Flip Folio + Card Slot Flip Cover iPhone 13 (Brown)",N/A,N/A,M.R.P:,999,₹2499,(60% off),No
