Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),No
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,380",200+ bought in past month,22999,₹28999,(21% off),No
"realme GT 6T 5G (Razor Green,12GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,517",1K+ bought in past month,35998,₹37999,(5% off),No
"HONOR X9b 5G (Midnight Black, 8GB + 256GB) | India's First Ultra-Bounce Anti-Drop Curved AMOLED Display | 5800mAh Battery | 108MP Primary Camera | Without Charger",3.6,"1,884",500+ bought in past month,24998,₹30999,(19% off),No
"Samsung Galaxy M15 5G Prime Edition (Celestial Blue,4GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",3.9,550,2K+ bought in past month,13499,₹15999,(16% off),No
"HighEnd Nillkin Case for Apple iPhone 12 Mini (5.4"" Inch) Qin Genuine Classic Leather Flip Folio + Card Slot for iPhone 12 Mini (Blue)",N/A,N/A,M.R.P:,945,₹2999,(68% off),No
"iQOO Z9 5G (Brushed Green, 8GB RAM, 256GB Storage) | Dimensity 7200 5G Processor | Sony IMX882 OIS Camera | 120Hz AMOLED with 1800 nits Local Peak Brightness | 44W Charger in The Box",4.2,"5,247",1K+ bought in past month,20499,₹26999,(24% off),No
"Samsung Galaxy S21 FE 5G (Graphite, 8GB RAM, 256GB Storage) with Snapdragon 888 Processor",3.9,"1,727",200+ bought in past month,31990,₹74999,(57% off),No
"iQOO Z9 5G (Brushed Green, 8GB RAM, 128GB Storage) | Dimensity 7200 5G Processor | Sony IMX882 OIS Camera | 120Hz AMOLED with 1800 nits Local Peak Brightness | 44W Charger in The Box",4.2,"5,247",4K+ bought in past month,18499,₹24999,(26% off),No
"OnePlus Nord 4 5G (Mercurial Silver, 12GB RAM, 256GB Storage)",4.2,"1,468",500+ bought in past month,35999,N/A,N/A,No
"OnePlus Nord 4 5G (Obsidian Midnight, 12GB RAM, 256GB Storage)",4.2,"1,468",1K+ bought in past month,35999,N/A,N/A,No
"HighEnd Nillkin Case for Apple iPhone 12 Mini (5.4"" Inch) Qin Genuine Classic Leather Flip Folio + Card Slot for iPhone 12 Mini (Red)",N/A,N/A,M.R.P:,925,₹2999,(69% off),No
"realme C53, Champion Gold, 4GB RAM, 128GB Storage",3.9,664,M.R.P:,8749,₹11999,(27% off),No
"HighEnd Nillkin Case for Apple iPhone 14 Pro Max (6.7"") CamShield Pro Camera Slider Double Layered Protection TPU + PC Purple",N/A,N/A,M.R.P:,998,₹2499,(60% off),No
CMF BY NOTHING Phone 1 5G (128 GB) (8 GB RAM) (Black),4.0,31,1K+ bought in past month,15949,₹21999,(28% off),No
"realme GT 6T 5G (Fluid Silver,8GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,517",500+ bought in past month,32998,₹35999,(8% off),No
"realme GT 6T 5G (Fluid Silver,8GB RAM+128GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",4.3,"2,517",500+ bought in past month,30998,₹33999,(9% off),No
"HighEnd Nillkin Compatible for iPhone 13 Mini Case, CamShield Pro Series Case with Slide Camera Cover, Slim Stylish Protective Case for iPhone 13 Mini 5.4"" (Blue)",N/A,N/A,M.R.P:,1149,₹2999,(62% off),No
