Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.5,"2,404",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,380",200+ bought in past month,22999,₹28999,(21% off),Yes
Apple iPhone 16 Plus (128 GB) - Pink,4.1,50,50+ bought in past month,86900,₹89900,(3% off),Yes
Apple iPhone 14 (256 GB) - Blue,4.5,"5,676",M.R.P:,69900,₹79900,(13% off),Yes
Apple iPhone 14 (128 GB) - Starlight,4.5,"5,676",100+ bought in past month,54900,₹69900,(21% off),Yes
Apple iPhone 13 (256GB) - Starlight,4.5,"31,007",1K+ bought in past month,54999,₹69900,(21% off),Yes
Apple iPhone 15 Pro Max (256 GB) - Black Titanium,4.4,372,50+ bought in past month,128900,₹159900,(19% off),Yes
Apple iPhone 14 (128 GB) - Purple,4.5,"5,676",100+ bought in past month,54900,₹69600,(21% off),Yes
Apple iPhone 15 Plus (128 GB) - Green,4.6,"1,061",50+ bought in past month,69900,₹79900,(13% off),Yes
Apple iPhone 15 (512 GB) - Yellow,4.5,"2,376",M.R.P:,94900,₹109900,(14% off),Yes
Apple iPhone 15 (256 GB) - Green,4.5,"2,376",100+ bought in past month,75900,₹89600,(15% off),Yes
Apple iPhone 16 Plus (256 GB) - Black,4.1,50,50+ bought in past month,99900,N/A,N/A,Yes
Apple iPhone 13 (256GB) - Midnight,4.5,"31,007",1K+ bought in past month,54999,₹69600,(21% off),Yes
Apple iPhone 16 Pro Max (1 TB) - Black Titanium,5.0,1,N/A,N/A,N/A,N/A,No
Apple iPhone 16 (512 GB) - Ultramarine,4.4,62,N/A,109900,N/A,N/A,Yes
Apple iPhone 14 Plus (128 GB) - Starlight,4.5,"2,055",M.R.P:,64900,₹79600,(18% off),Yes
Apple iPhone 15 (256 GB) - Yellow,4.5,"2,376",M.R.P:,75900,₹89900,(16% off),Yes
Apple iPhone 15 Plus (256 GB) - Yellow,4.6,"1,061",M.R.P:,86990,₹99900,(13% off),Yes
