Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
Juflix Car Wireless Charger Cup Holder Wireless Car Charger Wireless Charger Phone Charger Fast Wireless Charging pad Stand 10W/7.5W/5w Wireless Charger car Accessories for All Wireless Device,N/A,N/A,M.R.P:,2889,₹5999,(52% off),No
SMART ACCESSORIES Metal Case Cover for iPhone 15 Promax (Pink),N/A,N/A,M.R.P:,1299,₹2000,(35% off),No
Apple iPhone 16 Plus (256 GB) - Ultramarine,4.1,50,50+ bought in past month,99900,N/A,N/A,No
Apple iPhone 16 Pro (1 TB) - Black Titanium,3.7,36,N/A,169900,N/A,N/A,No
Apple iPhone 15 Pro Max (512 GB) - Blue Titanium,4.4,372,M.R.P:,145900,₹179900,(19% off),No
Apple iPhone 14 (512 GB) - Starlight,4.5,"5,676",M.R.P:,84900,₹99900,(15% off),No
Apple iPhone 15 (512 GB) - Blue,4.5,"2,376",M.R.P:,94900,₹109900,(14% off),No
"Redmi Note 13 Pro (Coral Purple, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",3.9,"1,380",1K+ bought in past month,22999,₹28999,(21% off),No
Apple iPhone 13 (512GB) - Starlight,4.5,"31,007",M.R.P:,73999,₹89900,(18% off),No
Apple iPhone 15 Plus (128 GB) - Yellow,4.6,"1,061",M.R.P:,69900,₹89900,(22% off),No
Apple iPhone 16 Plus (256 GB) - Pink,4.1,50,N/A,99900,N/A,N/A,No
Apple iPhone 13 (512GB) - (Product) RED,4.5,"31,007",M.R.P:,73999,₹89900,(18% off),No
Apple iPhone 14 (512 GB) - Midnight,4.5,"5,676",M.R.P:,84900,₹99900,(15% off),No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.5,"2,404",4K+ bought in past month,79999,₹149999,(47% off),No
"OnePlus 11R 5G (Galactic Silver, 8GB RAM, 128GB Storage)",4.4,"18,179",4K+ bought in past month,28499,₹39999,(29% off),No
Apple iPhone 14 (256 GB) - (Product) RED,4.5,"5,676",M.R.P:,66900,₹89900,(26% off),No
Apple iPhone 16 (512 GB) - Black,4.4,62,N/A,109900,N/A,N/A,No
Apple iPhone 14 Plus (256 GB) - Purple,4.5,"2,055",M.R.P:,74900,₹89900,(17% off),No
