rating_stars,number_of_reviews,bought_last_month,original_mrp,discount%,free_delivery,storage_in_GB,RAM_in_GB,brand_apple,brand_oneplus,brand_oppo,brand_realme,brand_samsung,brand_vivo,brand_xiaomi,color_Black,color_Black Titanium,color_Blue,color_Blue Titanium,color_Desert Titanium,color_Gold,color_Graphite,color_Gray,color_Green,color_Midnight,color_Natural Titanium,color_Pacific Blue,color_Pink,color_Purple,color_Red,color_Silver,color_Space Black,color_Starlight,color_Teal,color_Ultramarine,color_White,color_White Titanium,color_Yellow
0.6,-0.19189234451174067,-0.45407797776463416,3.030305938286764,-0.384615,-1,-0.6589744436774078,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.55,-0.19203036985780528,-0.45407797776463416,0.897865044090232,-0.384615,-1,2.3288190037264562,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7,-0.19140925580051454,-0.41240245461674807,0.897865044090232,-0.6,-1,0.3369567054572136,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8,-0.1856121912658012,-0.45407797776463416,0.6846209546705788,-0.323077,-1,0.3369567054572136,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,-0.19189234451174067,-0.45407797776463416,2.7104398041572844,-0.415385,-1,-0.6589744436774078,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2,-0.19209938253083758,-0.45407797776463416,2.7104398041572844,-0.415385,-1,-0.6589744436774078,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.85,-0.19154728114657915,-0.45407797776463416,1.3243532229295385,-0.230769,-1,2.3288190037264562,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.75,-0.18692343205341494,-0.45407797776463416,1.1111091335098853,-1.0,-1,2.3288190037264562,0.1600031796843969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,-0.1844389758242521,-0.45407797776463416,0.6846209546705788,-0.2,-1,0.3369567054572136,-0.6535723102362648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.19230642054993446,-0.45407797776463416,0.6206477278446829,-0.630769,-1,-0.6589744436774078,0.1600031796843969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6,-0.19189234451174067,-0.45407797776463416,3.030305938286764,-0.384615,-1,-0.6589744436774078,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,-0.1922374078769022,-0.45407797776463416,2.283951625317978,-1.0,-1,2.3288190037264562,0.1600031796843969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.19175431916567606,-0.45407797776463416,1.3243532229295385,-0.230769,-1,2.3288190037264562,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2,-0.19209938253083758,-0.45407797776463416,2.7104398041572844,-0.415385,-1,-0.6589744436774078,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7,-0.1844389758242521,-0.45407797776463416,0.6846209546705788,-0.2,-1,0.3369567054572136,-0.6535723102362648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,-0.19154728114657915,-0.45407797776463416,1.3243532229295385,-0.230769,-1,2.3288190037264562,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.75,-0.18692343205341494,-0.45407797776463416,1.1111091335098853,-1.0,-1,2.3288190037264562,0.1600031796843969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8,-0.1856121912658012,-0.45407797776463416,0.6846209546705788,-0.323077,-1,0.3369567054572136,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35,-0.19140925580051454,-0.45407797776463416,1.3243532229295385,-0.230769,-1,2.3288190037264562,-0.6535723102362648,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.19182333183870837,-0.45407797776463416,1.3243532229295385,-0.230769,-1,2.3288190037264562,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.19175431916567606,-0.45407797776463416,1.3243532229295385,-0.230769,-1,2.3288190037264562,-0.6535723102362648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8,-0.1615957810505602,-0.45407797776463416,1.3243532229295385,-0.723077,-1,-0.6589744436774078,-1.4671478001569265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.09320422207554917,3.713474337023972,-0.7846521458397737,-0.569231,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.55,0.17118332831119884,3.713474337023972,-0.6567056921879818,0.138462,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,1.2804930346324173,2.8799638740662505,-0.8059765547817391,-0.323077,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.10555749054833118,3.713474337023972,-0.6993545100719125,-0.753846,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,0.19098996547146943,2.8799638740662505,-0.3794883759424327,-0.138462,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6,-0.16421826262578768,1.2129429481508083,-0.5287592385361899,-0.723077,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.176640543771602,1.2129429481508083,-0.31551514911653666,-0.723077,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,1.345571985301878,1.2129429481508083,-0.8059765547817391,-0.323077,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.11066442835272151,1.2129429481508083,-0.2515419222906407,-0.661538,1,0.3369567054572136,3.4143051393670443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.16925618775714568,2.8799638740662505,-0.7846521458397737,-0.569231,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.07553697777927992,3.713474337023972,-0.6567056921879818,-0.784615,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.17505325229185903,0.37943248519308703,-0.5287592385361899,-0.723077,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.14323841002396792,3.713474337023972,-0.7846521458397737,-0.569231,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.1025899456079422,2.8799638740662505,-0.6567056921879818,-0.784615,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.1338526864915749,-0.037322746285773555,0.260243892316527,-0.876923,1,2.3288190037264562,3.4143051393670443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.07553697777927992,3.713474337023972,-0.6567056921879818,-0.784615,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.14855238584745517,0.37943248519308703,-0.2515419222906407,-0.661538,1,0.3369567054572136,3.4143051393670443,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.14323841002396792,3.713474337023972,-0.7846521458397737,-0.569231,1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.1025899456079422,2.8799638740662505,-0.6567056921879818,-0.784615,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.17526029031095594,0.37943248519308703,-0.5287592385361899,-0.723077,1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.65,-0.18657836868825342,-0.28737588517308993,1.7529525182540995,-0.107692,1,2.3288190037264562,3.4143051393670443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.15158894346087645,-0.037322746285773555,0.260243892316527,-0.876923,1,2.3288190037264562,3.4143051393670443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,-0.17953907603895866,-0.37072693146886204,0.1536218476067004,-0.846154,1,0.3369567054572136,1.7871541595257203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,-0.18154044355689541,0.37943248519308703,-0.46478601171029393,-0.753846,1,0.3369567054572136,1.7871541595257203,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.15158894346087645,-0.037322746285773555,0.260243892316527,-0.876923,-1,2.3288190037264562,3.4143051393670443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18347279840179986,0.37943248519308703,-0.5927324653620859,-0.784615,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,-0.17953907603895866,-0.37072693146886204,0.1536218476067004,-0.846154,-1,0.3369567054572136,1.7871541595257203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,-0.18547416591973662,0.37943248519308703,-0.7206789190138778,-0.6,-1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.3792565375035886,-0.28737588517308993,-0.7633277368978084,-0.723077,-1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.18305872236360604,-0.037322746285773555,-0.46478601171029393,-0.753846,-1,0.3369567054572136,1.7871541595257203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6,0.29174846809863,-0.12067379258154567,-0.7633277368978084,-0.723077,-1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.17098150458295325,0.37943248519308703,-0.31551514911653666,-0.723077,-1,0.3369567054572136,0.1600031796843969,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,-0.19147826847354685,-0.45407797776463416,-0.16624428652277945,0.538462,-1,0.3369567054572136,1.7871541595257203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.65,10.210180823628004,-0.37072693146886204,-0.8059765547817391,-0.6,-1,-0.6589744436774078,-0.6535723102362648,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.006041216035752055,-0.41240245461674807,-0.5074348295942246,0.076923,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.17774474654011882,0.37943248519308703,-0.5927324653620859,-0.784615,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,10.210180823628004,-0.45407797776463416,-0.8059765547817391,-0.753846,-1,-0.6589744436774078,-0.6535723102362648,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,10.210180823628004,-0.45407797776463416,-0.7633277368978084,-0.569231,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3,-0.18864874887922248,-0.45407797776463416,-0.5927324653620859,0.138462,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2,-0.19161629381961146,-0.45407797776463416,-0.8594794968171301,-0.446154,-1,-0.6589744436774078,-0.6535723102362648,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.14082296646783737,-0.12067379258154567,-0.20889310440671008,-0.692308,-1,0.3369567054572136,1.7871541595257203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05,-0.19037406570503002,-0.45407797776463416,-0.336839558058502,0.6,-1,0.3369567054572136,1.7871541595257203,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.25,-0.19189234451174067,-0.45407797776463416,-0.16624428652277945,0.569231,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,-0.19182333183870837,-0.45407797776463416,-0.46478601171029393,0.630769,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.0,-0.1922374078769022,-0.45407797776463416,-0.5074348295942246,0.261538,-1,-0.6589744436774078,0.1600031796843969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,-0.19147826847354685,-0.2040248388773178,-0.9552474173754963,-0.046154,1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.45,-0.18009117742321706,-0.037322746285773555,-0.48611042065225923,-0.569231,1,0.3369567054572136,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,-0.18733750809160876,-0.2040248388773178,-0.7846521458397737,-0.569231,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.19037406570503002,-0.12067379258154567,-0.8059765547817391,-0.384615,1,-0.6589744436774078,-0.6535723102362648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.25,-0.19044307837806232,-0.12067379258154567,-0.6567056921879818,-0.323077,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,-0.19037406570503002,-0.12067379258154567,-0.6140568743040512,-0.353846,1,0.3369567054572136,0.1600031796843969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.19037406570503002,-0.28737588517308993,-0.8059765547817391,-0.384615,1,-0.6589744436774078,-0.6535723102362648,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,-0.18706145739947955,-0.28737588517308993,-0.8912741905496003,-0.507692,1,-0.6589744436774078,-1.4671478001569265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18878677422528709,-0.28737588517308993,-0.48611042065225923,-0.569231,1,0.3369567054572136,0.1600031796843969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2,-0.18706145739947955,-0.41240245461674807,-0.9125985994915657,-0.476923,1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,-0.18844171086012557,-0.28737588517308993,-0.7420033279558431,-0.6,1,0.3369567054572136,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.18754454611070565,-0.28737588517308993,-0.5287592385361899,-0.538462,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.19092616708928845,-0.37072693146886204,-0.7420033279558431,-0.6,1,0.3369567054572136,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.19058110372412693,-0.37072693146886204,-0.27286633123260606,0.107692,1,0.3369567054572136,1.7871541595257203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,-0.19113320510838536,-0.37072693146886204,-0.7846521458397737,-0.569231,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,-0.19161629381961146,-0.41240245461674807,-0.6567056921879818,-0.323077,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,-0.19147826847354685,-0.28737588517308993,-0.9552474173754963,-0.046154,1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,-0.18706145739947955,-0.41240245461674807,-0.8912741905496003,-0.507692,1,-0.6589744436774078,-1.4671478001569265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.18933887560954551,-0.41240245461674807,-0.5287592385361899,-0.538462,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2,-0.18706145739947955,-0.41240245461674807,-0.8912741905496003,-0.507692,1,-0.6589744436774078,-1.4671478001569265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.19154728114657915,-0.41240245461674807,-0.6140568743040512,-0.353846,1,0.3369567054572136,0.1600031796843969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.18933887560954551,-0.41240245461674807,-0.5287592385361899,-0.538462,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2,-0.19216839520386989,-0.45407797776463416,-0.9552474173754963,0.661538,1,-1.1569400182447185,-1.8739355451172575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,-0.19147826847354685,-0.28737588517308993,-0.9552474173754963,-0.046154,1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,-0.18706145739947955,-0.45407797776463416,-0.9125985994915657,-0.476923,1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,-0.18706145739947955,-0.45407797776463416,-0.9125985994915657,-0.476923,1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.19230642054993446,-0.41240245461674807,-0.6567056921879818,-0.107692,1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.8615170966533132,-0.45407797776463416,-0.7848440655202514,-0.723077,-1,-0.6589744436774078,-0.6535723102362648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.09092680386548321,-0.45407797776463416,-0.8274928834041821,-0.107692,-1,-0.6589744436774078,-1.4671478001569265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.021776105487116854,-0.45407797776463416,-0.6142487939845289,0.169231,-1,-1.1569400182447185,-0.6535723102362648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.1883726981870933,-0.45407797776463416,-0.5927324653620859,0.753846,-1,-0.6589744436774078,0.1600031796843969,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.19120221778141766,-0.45407797776463416,-0.27286633123260606,-0.169231,-1,0.3369567054572136,1.7871541595257203,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,-0.19175431916567606,-0.45407797776463416,-0.9125985994915657,0.2,-1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.16000848957081726,-0.45407797776463416,-0.8273009637237044,-0.353846,-1,-0.6589744436774078,-0.6535723102362648,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.16366616124152925,-0.45407797776463416,-0.20908502408718777,-0.107692,-1,0.3369567054572136,1.7871541595257203,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,-0.19168530649264376,-0.45407797776463416,-0.9552474173754963,0.661538,-1,-1.1569400182447185,-1.8739355451172575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.09092680386548321,-0.45407797776463416,-0.8274928834041821,-0.107692,-1,-0.6589744436774078,-1.4671478001569265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.19209938253083758,-0.45407797776463416,-0.901936395020583,0.2,-1,-0.6589744436774078,-0.6535723102362648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1,-0.19113320510838536,-0.45407797776463416,-0.8701417012881127,0.538462,-1,-1.1569400182447185,-1.4671478001569265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1,-0.19168530649264376,-0.45407797776463416,-0.869949781607635,0.753846,-1,-1.4059228055283737,-1.8739355451172575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1,-0.19058110372412693,-0.45407797776463416,-0.6140568743040512,0.353846,-1,0.3369567054572136,0.1600031796843969,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.09907029928329482,3.713474337023972,-0.8486253726656697,-0.138462,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1742251002154714,3.713474337023972,-1.0405450531433575,-0.476923,1,-1.1569400182447185,-1.4671478001569265,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.16477036401004608,2.0464534111085295,-0.8059765547817391,-0.538462,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.18278267167147683,2.8799638740662505,-1.0405450531433575,-0.476923,1,-1.1569400182447185,-1.4671478001569265,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.15296919692152247,3.713474337023972,-0.9125985994915657,-0.476923,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.1856121912658012,1.2129429481508083,-0.8273009637237044,0.015385,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
