Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,770,5K+ bought in past month,6999,₹9999,(30% off),No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.4,"2,505",4K+ bought in past month,79999,₹149999,(47% off),No
"realme NARZO 70 Pro 5G (Glass Green, 8GB RAM,128GB Storage) Dimensity 7050 5G Chipset | Horizon Glass Design | Segment 1st Flagship Sony IMX890 OIS Camera",4.2,"1,591",5K+ bought in past month,15498,₹24999,(38% off),No
"Oppo F21s Pro 5G (Dawnlight Gold, 8GB RAM, 128 Storage)|6.43"" FHD+ AMOLED|64MP Rear Triple AI Camera|4500 mAh Battery with 33W SUPERVOOC Charger|with No Cost EMI/Additional Exchange Offers",4.1,"1,563",M.R.P:,22990,₹31999,(28% off),No
"Oppo Reno7 Pro 5G (Startrails Blue, 12GB RAM, 256GB Storage)",4.1,416,M.R.P:,33999,₹47990,(29% off),No
"(Refurbished) Oppo A17k (Navy Blue, 3GB RAM, 64GB Storage)",3.5,10,M.R.P.:,5999,₹12999,(54% off),No
"POCO C51 (Royal Blue, 6GB RAM, 128GB Storage)",3.7,702,M.R.P:,8499,₹10999,(23% off),No
"(Refurbished) OPPO F27 Pro+ 5G (Midnight Navy, 8GB RAM, 128GB Storage) | 6.7"" FHD+ AMOLED Toughest 3D Curved Display|64MP AI Featured Camera|IP69 | 67W SUPERVOOC| with No Cost EMI/Additional Exchange Offers",N/A,N/A,New Price:,21270,₹27999,(24% off),No
"OPPO A9 2020 (Marine Green, 4GB RAM, 128GB Storage)",4.2,"1,470",M.R.P:,13490,₹18990,(29% off),No
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",3.5,142,3K+ bought in past month,14049,₹20999,(33% off),No
"Lava Yuva 3 (Eclipse Black, 4+4*GB + 128GB)|Segment's Most Affordable Smartphone with 128 GB (UFS 2.2) Storage | 90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor |Bloatware Free",4.0,149,1K+ bought in past month,6699,₹8499,(21% off),No
"(Refurbished) OPPO A58 (Glowing Black, 6GB RAM, 128GB Storage) | 5000 mAh Battery and 33W SUPERVOOC | 6.72"" FHD+ Punch Hole Display | Dual Stereo Speakers with No Cost EMI/Additional Exchange Offers",4.0,4,M.R.P.:,9499,₹15499,(39% off),No
"OnePlus Nord CE4 Lite 5G (Mega Blue, 8GB RAM, 128GB Storage)",4.1,712,5K+ bought in past month,17999,₹20999,(14% off),No
"(Refurbished) Oppo A57 (Glowing Black,4GB RAM, 64GB Storage) Without Offer",2.8,18,M.R.P.:,8499,₹16990,(50% off),No
"(Refurbished) OPPO F27 Pro+ 5G (Midnight Navy, 8GB RAM, 256GB Storage) | 6.7"" FHD+ AMOLED Toughest 3D Curved Display|64MP AI Featured Camera|IP69 | 67W SUPERVOOC| with No Cost EMI/Additional Exchange Offers",N/A,N/A,New Price:,25498,₹29999,(15% off),No
"(Refurbished) OPPO A16k (White, 3GB RAM, 32GB Storage)",2.8,10,M.R.P.:,7299,₹16999,(57% off),No
"OPPO Reno (Jet Black, 8GB RAM, 128 GB Storage)",3.9,266,M.R.P:,34990,₹39990,(13% off),No
"OPPO A9 2020 (Space Purple, 8GB RAM, 128GB Storage)",4.2,"1,267",N/A,N/A,N/A,N/A,No
"(Refurbished) Oppo F23 5G (Bold Gold, 8GB RAM, 256GB Storage) | 5000 mAh Battery with 67W SUPERVOOC Charger | 64MP Rear Triple AI Camera with Microlens | 6.72"" FHD+ 120Hz Display | with Offers",3.2,26,M.R.P.:,16150,₹28999,(44% off),No
