Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
Apple iPhone 13 (256GB) - Midnight,4.5,556,1K+ bought in past month,54999,₹69600,(21% off),Yes
Apple iPhone 15 (256 GB) - Yellow,4.8,18,M.R.P:,75900,₹89900,(16% off),Yes
Apple iPhone 16 (256 GB) - Black,4.5,79,100+ bought in past month,89900,N/A,N/A,Yes
Apple iPhone 15 (256 GB) - Blue,4.4,176,200+ bought in past month,75900,₹89600,(15% off),Yes
Apple iPhone 16 (256 GB) - Ultramarine,4.5,79,100+ bought in past month,89900,N/A,N/A,Yes
Apple iPhone 15 Plus (128 GB) - Pink,4.6,97,100+ bought in past month,69900,₹89600,(22% off),Yes
Apple iPhone 15 (256 GB) - Black,4.5,218,200+ bought in past month,77490,₹89600,(14% off),Yes
Apple iPhone 16 (256 GB) - Teal,4.5,79,50+ bought in past month,89900,N/A,N/A,Yes
Apple iPhone 16 Plus (128 GB) - Ultramarine,4.1,53,100+ bought in past month,86900,₹89900,(3% off),Yes
Apple iPhone 13 (256 GB) - Green,4.5,318,400+ bought in past month,54999,₹69600,(21% off),Yes
Apple iPhone 14 (128 GB) - Midnight,4.6,"1,331",100+ bought in past month,54900,₹69600,(21% off),Yes
Apple iPhone 15 (512 GB) - Yellow,5.0,1,M.R.P:,94900,₹109900,(14% off),Yes
Mobile Phone 5s Grey 16GB Storage 2 GB RAM Compatible for i-Phone with 1 Year Warranty,N/A,N/A,M.R.P:,9999,₹29999,(67% off),Yes
Apple iPhone 15 (128 GB) - Pink,4.4,213,100+ bought in past month,65900,₹79600,(17% off),Yes
Apple iPhone 16 Plus (128 GB) - Teal,4.1,53,100+ bought in past month,86900,₹89900,(3% off),Yes
Apple iPhone 16 Plus (128 GB) - White,4.1,53,100+ bought in past month,86900,₹89900,(3% off),Yes
