Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
Apple iPhone 16 Pro (1 TB) - White Titanium,3.8,44,N/A,169900,N/A,N/A,No
Apple iPhone 15 Pro Max (512 GB) - White Titanium,5.0,3,M.R.P:,145900,₹179900,(19% off),No
Apple iPhone 16 Pro (512 GB) - White Titanium,3.8,44,M.R.P:,149900,₹149999,N/A,No
Apple iPhone 16 Pro (512 GB) - Natural Titanium,3.8,44,N/A,149900,N/A,N/A,No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.4,"2,505",5K+ bought in past month,79999,₹149999,(47% off),No
Apple iPhone 16 Pro (512 GB) - Desert Titanium,3.8,44,50+ bought in past month,149900,N/A,N/A,No
Apple iPhone 15 Pro Max (512 GB) - Blue Titanium,4.2,5,M.R.P:,145900,₹179900,(19% off),No
Apple iPhone 16 Plus (256 GB) - Ultramarine,4.1,53,50+ bought in past month,97900,₹99900,(2% off),No
Apple iPhone 15 Pro Max (1 TB) - White Titanium,4.2,7,M.R.P:,159900,₹199900,(20% off),No
"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,10,50+ bought in past month,39999,₹42999,(7% off),No
Apple iPhone 14 Plus (256 GB) - Purple,4.3,86,M.R.P:,74900,₹89900,(17% off),No
Apple iPhone 14 (256 GB) - Purple,4.4,83,M.R.P:,66900,₹79600,(16% off),No
Apple iPhone 13 (512GB) - Blue,4.3,29,M.R.P:,73999,₹89900,(18% off),No
Apple iPhone 13 Pro Max (1TB) - Sierra Blue,4.6,"1,561",M.R.P:,139900,₹179900,(22% off),No
Apple iPhone 15 Plus (256 GB) - Pink,4.7,24,M.R.P:,86990,₹99900,(13% off),No
Apple iPhone 15 (512 GB) - Black,4.1,6,M.R.P:,94900,₹109900,(14% off),No
