Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.4,"2,505",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,770,5K+ bought in past month,6999,₹9999,(30% off),Yes
Apple iPhone 16 Pro (128 GB) - Natural Titanium,3.8,44,200+ bought in past month,119900,N/A,N/A,Yes
Apple iPhone 16 (128 GB) - Pink,4.5,79,100+ bought in past month,77900,₹79900,(3% off),Yes
Apple iPhone 16 (128 GB) - Teal,4.5,79,300+ bought in past month,78400,₹79900,(2% off),Yes
Apple iPhone 16 Pro Max (256 GB) - White Titanium,3.5,4,50+ bought in past month,144900,N/A,N/A,Yes
Apple iPhone 15 Pro Max (256 GB) - Black Titanium,4.3,76,50+ bought in past month,128900,₹159900,(19% off),Yes
Apple iPhone 16 Pro Max (512 GB) - Black Titanium,5.0,3,N/A,164900,N/A,N/A,Yes
Apple iPhone 16 Plus (128 GB) - Black,4.1,53,100+ bought in past month,86900,₹89900,(3% off),Yes
Mobile Phone 5s Gold 16GB Storage 2 GB RAM Compatible for i-Phone with Warranty,N/A,N/A,M.R.P:,9999,₹29999,(67% off),Yes
Apple iPhone 15 (128 GB) - Green,4.5,217,100+ bought in past month,65900,₹79900,(18% off),Yes
Apple iPhone 16 Plus (256 GB) - Black,4.1,53,50+ bought in past month,97900,₹99900,(2% off),Yes
Apple iPhone 13 (256GB) - Pink,4.5,403,500+ bought in past month,54999,₹69900,(21% off),Yes
Apple iPhone 14 (128 GB) - Purple,4.5,848,100+ bought in past month,54900,₹69600,(21% off),Yes
Apple iPhone 15 Plus (128 GB) - Pink,4.6,97,100+ bought in past month,69900,₹89600,(22% off),Yes
Apple iPhone 15 (512 GB) - Yellow,5.0,1,M.R.P:,94900,₹109900,(14% off),Yes
Apple iPhone 15 (256 GB) - Blue,4.4,176,200+ bought in past month,75900,₹89600,(15% off),Yes
Apple iPhone 15 Pro Max (256 GB) - Natural Titanium,4.6,88,M.R.P:,128900,₹154000,(16% off),Yes
