Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.4,"2,505",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,770,5K+ bought in past month,6999,₹9999,(30% off),Yes
Mobile Phone 5s Grey 16GB Storage 2 GB RAM Compatible for i-Phone with 1 Year Warranty,N/A,N/A,M.R.P:,9999,₹29999,(67% off),Yes
Apple iPhone 14 Plus (128 GB) - Starlight,4.6,256,M.R.P:,64900,₹79600,(18% off),Yes
Apple iPhone 14 Plus (128 GB) - Midnight,4.6,339,M.R.P:,64900,₹79600,(18% off),Yes
Apple iPhone 16 Plus (256 GB) - Teal,4.1,53,50+ bought in past month,97900,₹99900,(2% off),Yes
Apple iPhone 14 Pro (128 GB) - Space Black,4.5,134,N/A,129900,N/A,N/A,Yes
Apple iPhone 14 (512 GB) - Starlight,3.7,7,M.R.P:,79900,₹99900,(20% off),Yes
Apple iPhone 12 (128GB) - Green,4.5,"2,051",N/A,N/A,N/A,N/A,No
Apple iPhone 15 (512 GB) - Blue,4.0,5,M.R.P:,94900,₹109900,(14% off),Yes
Mobile Phone 5s Silver 16GB Storage 2 GB RAM Compatible for i-Phone with 1 Year Warranty,N/A,N/A,M.R.P:,9999,₹29999,(67% off),Yes
Apple iPhone 16 (512 GB) - Teal,4.5,79,N/A,109900,N/A,N/A,Yes
Apple iPhone 15 Pro Max (512 GB) - Black Titanium,3.6,6,M.R.P:,139900,₹173900,(20% off),Yes
Apple iPhone 14 (256 GB) - Midnight,4.3,125,M.R.P:,66900,₹89900,(26% off),Yes
Apple iPhone 16 Plus (256 GB) - Ultramarine,4.1,53,50+ bought in past month,97900,₹99900,(2% off),Yes
Apple iPhone 16 Pro (512 GB) - Natural Titanium,3.8,44,N/A,149900,N/A,N/A,Yes
Apple iPhone 15 Pro Max (512 GB) - Blue Titanium,4.2,5,M.R.P:,145900,₹179900,(19% off),Yes
Apple iPhone 15 (128 GB) - Yellow,4.4,61,M.R.P:,65900,₹79600,(17% off),Yes
