Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.4,"2,505",5K+ bought in past month,79999,₹149999,(47% off),Yes
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,770,5K+ bought in past month,6999,₹9999,(30% off),Yes
Apple iPhone 14 (128 GB) - Yellow,4.5,151,M.R.P:,54900,₹79900,(31% off),Yes
Apple iPhone 14 Plus (512 GB) - Midnight,4.2,8,M.R.P:,89900,₹119900,(25% off),Yes
Apple iPhone 16 Pro Max (512 GB) - Natural Titanium,5.0,2,N/A,164900,N/A,N/A,Yes
Original Mobile Phone 5s Gold 16GB 2 GB RAM Compatible for i-Phone with 1 Year Warranty,N/A,N/A,M.R.P:,9999,₹19999,(50% off),Yes
Apple iPhone 15 Pro Max (1 TB) - Blue Titanium,4.2,7,M.R.P:,159900,₹199900,(20% off),Yes
"Nothing Phone (2) 5G (White, 12GB RAM, 512GB Storage) | 6.7 Inch LTPO OLED AMOLED Display | 50 MP(OIS)+50MP | 32MP Front Camera | Qualcomm Snapdragon 8+Gen 1 | 4700 mAh Battery 45W:100% in 55 Minutes",4.5,73,M.R.P:,48700,₹59999,"Nothing Phone (2) 5G (White, 12GB RAM, 512GB Storage) | 6.7 Inch LTPO OLED AMOLED Display | 50 MP(OIS)+50MP | 32MP Front Camera | Qualcomm Snapdragon 8+Gen 1 | 4700 mAh Battery 45W:100% in 55 Minutes",Yes
"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,10,50+ bought in past month,39999,₹42999,(7% off),Yes
Apple iPhone 14 (512 GB) - Purple,4.1,5,M.R.P:,79900,₹99900,(20% off),Yes
Apple iPhone 15 Plus (256 GB) - Yellow,4.4,14,50+ bought in past month,86990,₹99900,(13% off),Yes
Apple iPhone 14 (256 GB) - Starlight,4.6,98,M.R.P:,69900,₹89900,(22% off),Yes
Apple iPhone 15 Pro (1 TB) - Natural Titanium,4.4,7,M.R.P:,149900,₹184900,(19% off),Yes
Original Mobile Phone 5s Silver 16GB Storage Compatible for i-Phone with Warranty,N/A,N/A,M.R.P:,9999,₹19999,(50% off),Yes
Apple iPhone 15 Pro (1 TB) - Blue Titanium,3.4,4,M.R.P:,149900,₹184900,(19% off),Yes
Apple iPhone 14 Plus (512 GB) - Purple,4.7,12,M.R.P:,89900,₹119900,(25% off),Yes
Apple iPhone 16 (512 GB) - White,4.5,79,N/A,109900,N/A,N/A,Yes
Apple iPhone 14 (256 GB) - (Product) RED,4.4,115,M.R.P:,66900,₹89900,(26% off),Yes
