Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Green, 12GB, 256GB Storage)",4.4,"2,505",5K+ bought in past month,79999,₹149999,(47% off),No
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",3.9,770,5K+ bought in past month,6999,₹9999,(30% off),No
(Refurbished) Apple iPhone 16 Plus (128 GB) - Black,4.0,1,New Price:,76415,₹86900,(12% off),No
Apple iPhone 15 Pro Max (1 TB) - White Titanium,4.2,7,M.R.P:,159900,₹199900,(20% off),No
Apple iPhone 16 Pro Max (512 GB) - Natural Titanium,5.0,2,N/A,164900,N/A,N/A,No
CMF BY NOTHING Phone 1 5G (128 GB) (8 GB RAM) (Black),4.0,34,1K+ bought in past month,16479,₹21999,(25% off),No
Apple iPhone 14 Plus (512 GB) - Starlight,4.3,9,M.R.P:,89900,₹119900,(25% off),No
Apple iPhone 15 Pro (1 TB) - Blue Titanium,3.4,4,M.R.P:,149900,₹184900,(19% off),No
Apple iPhone 14 (256 GB) - (Product) RED,4.4,115,M.R.P:,66900,₹89900,(26% off),No
"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",4.0,10,50+ bought in past month,39999,₹42999,(7% off),No
"OnePlus 12R (Sunset Dune, 8GB RAM, 256GB Storage)",4.3,228,2K+ bought in past month,38999,₹42999,(9% off),No
"Samsung Galaxy S23 Ultra 5G AI Smartphone (Phantom Black, 12GB, 256GB Storage)",4.4,"2,505",4K+ bought in past month,79999,₹149999,(47% off),No
"Nokia 2660 Flip 4G Volte keypad Phone with Dual SIM, Dual Screen, inbuilt MP3 Player & Wireless FM Radio | Black",3.8,"2,273",500+ bought in past month,4299,₹5899,(27% off),No
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)",4.2,"22,285",2K+ bought in past month,15663,₹19999,(22% off),No
Apple iPhone 14 Plus (512 GB) - Purple,4.7,12,M.R.P:,89900,₹119900,(25% off),No
Mobile Phone 5s Gold 16GB Storage 2 GB RAM Compatible for i-Phone with 1 Year Warranty,N/A,N/A,M.R.P:,9999,₹29999,(67% off),No
Apple iPhone 16 (512 GB) - White,4.5,79,N/A,109900,N/A,N/A,No
"Oneplus Open (Emerald Dusk, 16GB RAM, 512GB Storage)",4.3,84,200+ bought in past month,99999,₹139999,(29% off),No
